"date","currency","model","level","species","aic","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
"2018-11-16","abundance","AutoArima","All","total",2974.0037125609,217,510,510
"2018-11-16","abundance","AutoArima","Controls","total",2193.77518991079,217,510,510
"2018-11-16","abundance","ESSS","All","total",3790.80072099522,217,510,510
"2018-11-16","abundance","ESSS","Controls","total",3034.00571306697,217,510,510
"2018-11-16","abundance","nbGARCH","All","BA",447.719791938277,217,510,510
"2018-11-16","abundance","nbGARCH","All","DM",1946.2509075392,217,510,510
"2018-11-16","abundance","nbGARCH","All","DO",1645.76212475607,217,510,510
"2018-11-16","abundance","nbGARCH","All","DS",342.278910981185,217,510,510
"2018-11-16","abundance","nbGARCH","All","NA",977.187837586467,217,510,510
"2018-11-16","abundance","nbGARCH","All","OL",877.051321841838,217,510,510
"2018-11-16","abundance","nbGARCH","All","OT",1619.53646450165,217,510,510
"2018-11-16","abundance","nbGARCH","All","PB",1921.4702508657,217,510,510
"2018-11-16","abundance","nbGARCH","All","PE",1316.54455251145,217,510,510
"2018-11-16","abundance","nbGARCH","All","PF",1158.26889832166,217,510,510
"2018-11-16","abundance","nbGARCH","All","PH",117.258212593175,217,510,510
"2018-11-16","abundance","nbGARCH","All","PL",450.358183953052,217,510,510
"2018-11-16","abundance","nbGARCH","All","PM",832.860634586881,217,510,510
"2018-11-16","abundance","nbGARCH","All","PP",2607.32572246762,217,510,510
"2018-11-16","abundance","nbGARCH","All","RF",63.9877485229503,217,510,510
"2018-11-16","abundance","nbGARCH","All","RM",1396.23064738956,217,510,510
"2018-11-16","abundance","nbGARCH","All","RO",330.894234262519,217,510,510
"2018-11-16","abundance","nbGARCH","All","SF",566.725577593724,217,510,510
"2018-11-16","abundance","nbGARCH","All","SH",639.125076435286,217,510,510
"2018-11-16","abundance","nbGARCH","All","SO",32.9612721299516,217,510,510
"2018-11-16","abundance","nbGARCH","All","total",2933.40975262289,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","BA",270.505346512676,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","DM",1584.17940500328,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","DO",1029.73906513003,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","DS",216.088789440357,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","NA",213.580534797109,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","OL",434.99964724085,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","OT",1009.29272242266,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","PB",842.05918268023,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","PE",376.384940914401,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","PF",597.033768709109,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","PH",1e+06,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","PL",48.2342299126559,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","PM",278.382888898057,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","PP",1711.72582417145,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","RF",1e+06,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","RM",405.865267111306,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","RO",75.1320773416392,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","SF",264.237157228329,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","SH",201.396494185136,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","SO",1e+06,217,510,510
"2018-11-16","abundance","nbGARCH","Controls","total",2160.92207591547,217,510,510
"2018-11-16","abundance","pevGARCH","All","BA",718.549105967056,217,510,510
"2018-11-16","abundance","pevGARCH","All","DM",1941.05077897347,217,510,510
"2018-11-16","abundance","pevGARCH","All","DO",1646.34932540179,217,510,510
"2018-11-16","abundance","pevGARCH","All","DS",342.278910981185,217,510,510
"2018-11-16","abundance","pevGARCH","All","NA",969.510561513147,217,510,510
"2018-11-16","abundance","pevGARCH","All","OL",887.596019036289,217,510,510
"2018-11-16","abundance","pevGARCH","All","OT",1633.06962222766,217,510,510
"2018-11-16","abundance","pevGARCH","All","PB",2200.36633930748,217,510,510
"2018-11-16","abundance","pevGARCH","All","PE",1347.28166317118,217,510,510
"2018-11-16","abundance","pevGARCH","All","PF",1280.67199061423,217,510,510
"2018-11-16","abundance","pevGARCH","All","PH",111.09387026313,217,510,510
"2018-11-16","abundance","pevGARCH","All","PL",455.908385690908,217,510,510
"2018-11-16","abundance","pevGARCH","All","PM",864.676086340608,217,510,510
"2018-11-16","abundance","pevGARCH","All","PP",4897.25638757508,217,510,510
"2018-11-16","abundance","pevGARCH","All","RF",63.9877485229503,217,510,510
"2018-11-16","abundance","pevGARCH","All","RM",1322.79447668079,217,510,510
"2018-11-16","abundance","pevGARCH","All","RO",308.66042966901,217,510,510
"2018-11-16","abundance","pevGARCH","All","SF",652.103193346137,217,510,510
"2018-11-16","abundance","pevGARCH","All","SH",693.113050773784,217,510,510
"2018-11-16","abundance","pevGARCH","All","SO",16.9925022825578,217,510,510
"2018-11-16","abundance","pevGARCH","All","total",4177.1859551961,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","BA",314.811970329582,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","DM",1577.08282250112,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","DO",1021.57540319137,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","DS",210.399425998524,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","NA",212.945140192756,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","OL",437.29010659215,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","OT",1007.84992274957,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","PB",843.819753715315,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","PE",388.859766779786,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","PF",627.009770296569,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","PH",1e+06,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","PL",48.2342299126559,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","PM",278.689705216823,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","PP",2013.9070987215,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","RF",1e+06,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","RM",401.889415208542,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","RO",62.3037519522734,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","SF",280.632772384689,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","SH",185.310908439428,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","SO",1e+06,217,510,510
"2018-11-16","abundance","pevGARCH","Controls","total",2281.22615719031,217,510,510
