"date","forecastmonth","forecastyear","newmoonnumber","currency","model","level","species","estimate","LowerPI","UpperPI","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
2017-10-27,10,2017,499,"abundance","Forecast","All","total",293.343712550495,164.108049754499,422.579375346492,217,498,498
2017-10-27,11,2017,500,"abundance","Forecast","All","total",301.750309251832,122.614027500578,480.886591003087,217,498,498
2017-10-27,12,2017,501,"abundance","Forecast","All","total",310.15690595317,88.3922183730614,531.921593533278,217,498,498
2017-10-27,1,2018,502,"abundance","Forecast","All","total",318.563502654507,57.6191337144946,579.507871594519,217,498,498
2017-10-27,2,2018,503,"abundance","Forecast","All","total",326.970099355844,28.7172289677829,625.222969743905,217,498,498
2017-10-27,3,2018,504,"abundance","Forecast","All","total",335.376696057181,0.857296051794663,669.896096062568,217,498,498
2017-10-27,4,2018,505,"abundance","Forecast","All","total",343.783292758519,-26.4603957748415,714.026981291879,217,498,498
2017-10-27,5,2018,506,"abundance","Forecast","All","total",352.189889459856,-53.5657202491788,757.94549916889,217,498,498
2017-10-27,6,2018,507,"abundance","Forecast","All","total",360.596486161193,-80.6914542776738,801.88442660006,217,498,498
2017-10-27,7,2018,508,"abundance","Forecast","All","total",369.00308286253,-108.010660949388,846.016826674448,217,498,498
2017-10-27,8,2018,509,"abundance","Forecast","All","total",377.409679563867,-135.657632304264,890.476991431999,217,498,498
2017-10-27,9,2018,510,"abundance","Forecast","All","total",385.816276265205,-163.740420815312,935.372973345721,217,498,498
2017-10-27,10,2017,499,"abundance","AutoArima","All","total",268.021068162204,166.024916009213,432.677785392301,217,498,498
2017-10-27,11,2017,500,"abundance","AutoArima","All","total",249.317295805711,131.755218686432,471.777244253276,217,498,498
2017-10-27,12,2017,501,"abundance","AutoArima","All","total",233.950521983325,111.896654454286,489.137472457951,217,498,498
2017-10-27,1,2018,502,"abundance","AutoArima","All","total",221.221330880247,98.7806410748574,495.429840340286,217,498,498
2017-10-27,2,2018,503,"abundance","AutoArima","All","total",210.600629421104,89.5077949268226,495.516900498172,217,498,498
2017-10-27,3,2018,504,"abundance","AutoArima","All","total",201.682750760412,82.6606782463458,492.083210750626,217,498,498
2017-10-27,4,2018,505,"abundance","AutoArima","All","total",194.152780463415,77.446875982229,486.724631350197,217,498,498
2017-10-27,5,2018,506,"abundance","AutoArima","All","total",187.763442313666,73.3840093005489,480.419516533742,217,498,498
2017-10-27,6,2018,507,"abundance","AutoArima","All","total",182.318512759195,70.1602946348265,473.772812211435,217,498,498
2017-10-27,7,2018,508,"abundance","AutoArima","All","total",177.660760773324,67.5649452363809,467.15565013972,217,498,498
2017-10-27,8,2018,509,"abundance","AutoArima","All","total",173.663068417432,65.4503479721148,460.78993109413,217,498,498
2017-10-27,9,2018,510,"abundance","AutoArima","All","total",170.221816209215,63.7101475055001,454.801438202013,217,498,498
2017-10-27,10,2017,499,"abundance","NegBinom Time Series","All","BA",0.0670043589322772,0,0,217,498,498
2017-10-27,11,2017,500,"abundance","NegBinom Time Series","All","BA",0.129408687769099,0,0,217,498,498
2017-10-27,12,2017,501,"abundance","NegBinom Time Series","All","BA",0.188095091441649,0,1,217,498,498
2017-10-27,1,2018,502,"abundance","NegBinom Time Series","All","BA",0.242838310638234,0,0,217,498,498
2017-10-27,2,2018,503,"abundance","NegBinom Time Series","All","BA",0.29403585326406,0,1,217,498,498
2017-10-27,3,2018,504,"abundance","NegBinom Time Series","All","BA",0.341931188743823,0,0,217,498,498
2017-10-27,4,2018,505,"abundance","NegBinom Time Series","All","BA",0.386844296301547,0,1,217,498,498
2017-10-27,5,2018,506,"abundance","NegBinom Time Series","All","BA",0.428724523981171,0,1,217,498,498
2017-10-27,6,2018,507,"abundance","NegBinom Time Series","All","BA",0.467911892464772,0,1,217,498,498
2017-10-27,7,2018,508,"abundance","NegBinom Time Series","All","BA",0.504706255736631,0,1,217,498,498
2017-10-27,8,2018,509,"abundance","NegBinom Time Series","All","BA",0.539112523394559,0,1,217,498,498
2017-10-27,9,2018,510,"abundance","NegBinom Time Series","All","BA",0.571264283462311,0,1,217,498,498
2017-10-27,10,2017,499,"abundance","NegBinom Time Series","All","DM",40.5031615817962,27,55,217,498,498
2017-10-27,11,2017,500,"abundance","NegBinom Time Series","All","DM",39.1048457034278,22,60,217,498,498
2017-10-27,12,2017,501,"abundance","NegBinom Time Series","All","DM",38.078286193692,21,62,217,498,498
2017-10-27,1,2018,502,"abundance","NegBinom Time Series","All","DM",37.2247777899867,18,62,217,498,498
2017-10-27,2,2018,503,"abundance","NegBinom Time Series","All","DM",36.7958406411541,17,63,217,498,498
2017-10-27,3,2018,504,"abundance","NegBinom Time Series","All","DM",37.1318587449068,17,64,217,498,498
2017-10-27,4,2018,505,"abundance","NegBinom Time Series","All","DM",37.4583704230004,16,65,217,498,498
2017-10-27,5,2018,506,"abundance","NegBinom Time Series","All","DM",37.4814264023405,17,68,217,498,498
2017-10-27,6,2018,507,"abundance","NegBinom Time Series","All","DM",37.786933298756,17,70,217,498,498
2017-10-27,7,2018,508,"abundance","NegBinom Time Series","All","DM",37.3505898187248,16,66,217,498,498
2017-10-27,8,2018,509,"abundance","NegBinom Time Series","All","DM",36.6056035894779,16,66,217,498,498
2017-10-27,9,2018,510,"abundance","NegBinom Time Series","All","DM",35.9611541731808,15,64,217,498,498
2017-10-27,10,2017,499,"abundance","NegBinom Time Series","All","DO",7.86044457605727,2,15,217,498,498
2017-10-27,11,2017,500,"abundance","NegBinom Time Series","All","DO",8.59135308898021,2,19,217,498,498
2017-10-27,12,2017,501,"abundance","NegBinom Time Series","All","DO",9.21222660730746,2,20,217,498,498
2017-10-27,1,2018,502,"abundance","NegBinom Time Series","All","DO",9.73963040369367,1,22,217,498,498
2017-10-27,2,2018,503,"abundance","NegBinom Time Series","All","DO",10.1876359304334,1,24,217,498,498
2017-10-27,3,2018,504,"abundance","NegBinom Time Series","All","DO",10.5681962505812,2,27,217,498,498
2017-10-27,4,2018,505,"abundance","NegBinom Time Series","All","DO",10.8914649298406,1,26,217,498,498
2017-10-27,5,2018,506,"abundance","NegBinom Time Series","All","DO",11.1660669590774,2,28,217,498,498
2017-10-27,6,2018,507,"abundance","NegBinom Time Series","All","DO",11.3993288895034,2,30,217,498,498
2017-10-27,7,2018,508,"abundance","NegBinom Time Series","All","DO",11.5974742906541,2,30,217,498,498
2017-10-27,8,2018,509,"abundance","NegBinom Time Series","All","DO",11.765789772583,2,31,217,498,498
2017-10-27,9,2018,510,"abundance","NegBinom Time Series","All","DO",11.9087661176288,2,31,217,498,498
2017-10-27,10,2017,499,"abundance","NegBinom Time Series","All","DS",0.0663772575122759,0,1,217,498,498
2017-10-27,11,2017,500,"abundance","NegBinom Time Series","All","DS",0.121521174161401,0,1,217,498,498
2017-10-27,12,2017,501,"abundance","NegBinom Time Series","All","DS",0.14512630171533,0,1,217,498,498
2017-10-27,1,2018,502,"abundance","NegBinom Time Series","All","DS",0.186943140846251,0,1,217,498,498
2017-10-27,2,2018,503,"abundance","NegBinom Time Series","All","DS",0.221683116225836,0,1,217,498,498
2017-10-27,3,2018,504,"abundance","NegBinom Time Series","All","DS",0.2505438793505,0,2,217,498,498
2017-10-27,4,2018,505,"abundance","NegBinom Time Series","All","DS",0.274520397446745,0,2,217,498,498
2017-10-27,5,2018,506,"abundance","NegBinom Time Series","All","DS",0.272232734417974,0,2,217,498,498
