"date","forecastmonth","forecastyear","newmoonnumber","currency","model","level","species","estimate","LowerPI","UpperPI","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
2017-09-29,9,2017,497,"abundance","Forecast","All","total",184.189698922766,102.606773522007,265.772624323525,217,495,495
2017-09-29,10,2017,498,"abundance","Forecast","All","total",192.439150769893,77.9996346435278,306.878666896258,217,495,495
2017-09-29,11,2017,499,"abundance","Forecast","All","total",200.688602617019,57.678775034166,343.698430199872,217,495,495
2017-09-29,12,2017,500,"abundance","Forecast","All","total",208.938054464146,39.2344664406765,378.641642487615,217,495,495
2017-09-29,1,2018,501,"abundance","Forecast","All","total",217.187506311272,21.6858507149694,412.689161907575,217,495,495
2017-09-29,2,2018,502,"abundance","Forecast","All","total",225.436958158399,4.52167797424019,446.352238342558,217,495,495
2017-09-29,3,2018,503,"abundance","Forecast","All","total",233.686410005525,-12.5646014933646,479.937421504416,217,495,495
2017-09-29,4,2018,504,"abundance","Forecast","All","total",241.935861852652,-29.7749382686868,513.646661973991,217,495,495
2017-09-29,5,2018,505,"abundance","Forecast","All","total",250.185313699779,-47.2520059392317,547.622633338789,217,495,495
2017-09-29,6,2018,506,"abundance","Forecast","All","total",258.434765546905,-65.1023513983417,581.971882492152,217,495,495
2017-09-29,7,2018,507,"abundance","Forecast","All","total",266.684217394032,-83.4092962367729,616.777731024836,217,495,495
2017-09-29,8,2018,508,"abundance","Forecast","All","total",274.933669241158,-102.240619418594,652.107957900911,217,495,495
2017-09-29,9,2017,497,"abundance","AutoArima","All","total",169.194940952637,104.815513150296,273.117281817985,217,495,495
2017-09-29,10,2017,498,"abundance","AutoArima","All","total",165.925382163637,87.7508214453216,313.74330168868,217,495,495
2017-09-29,11,2017,499,"abundance","AutoArima","All","total",163.108757573733,78.1328842453339,340.502812026109,217,495,495
2017-09-29,12,2017,500,"abundance","AutoArima","All","total",160.676864616448,71.9130279094871,359.003863047829,217,495,495
2017-09-29,1,2018,501,"abundance","AutoArima","All","total",158.573008876234,67.6035893868716,371.953610335156,217,495,495
2017-09-29,2,2018,502,"abundance","AutoArima","All","total",156.749791322062,64.4881692205475,381.007824791547,217,495,495
2017-09-29,3,2018,503,"abundance","AutoArima","All","total",155.167377884203,62.1693538426518,387.279482112628,217,495,495
2017-09-29,4,2018,504,"abundance","AutoArima","All","total",153.792134518143,60.4061368919468,391.549962580041,217,495,495
2017-09-29,5,2018,505,"abundance","AutoArima","All","total",152.595541707739,59.0430713495244,394.379879244981,217,495,495
2017-09-29,6,2018,506,"abundance","AutoArima","All","total",151.553324462816,57.9752725914335,396.175975188522,217,495,495
2017-09-29,7,2018,507,"abundance","AutoArima","All","total",150.644749875589,57.1295109637944,397.234989101535,217,495,495
2017-09-29,8,2018,508,"abundance","AutoArima","All","total",149.852056000393,56.4532794737562,397.773856485769,217,495,495
2017-09-29,9,2017,497,"abundance","NegBinom Time Series","All","BA",0.0934722740796454,0,1,217,495,495
2017-09-29,10,2017,498,"abundance","NegBinom Time Series","All","BA",0.156268997111766,0,1,217,495,495
2017-09-29,11,2017,499,"abundance","NegBinom Time Series","All","BA",0.208671923694787,0,1,217,495,495
2017-09-29,12,2017,500,"abundance","NegBinom Time Series","All","BA",0.25637637745706,0,1,217,495,495
2017-09-29,1,2018,501,"abundance","NegBinom Time Series","All","BA",0.301012093466292,0,1,217,495,495
2017-09-29,2,2018,502,"abundance","NegBinom Time Series","All","BA",0.341813166349147,0,1,217,495,495
2017-09-29,3,2018,503,"abundance","NegBinom Time Series","All","BA",0.379386529995301,0,0,217,495,495
2017-09-29,4,2018,504,"abundance","NegBinom Time Series","All","BA",0.414015263569814,0,1,217,495,495
2017-09-29,5,2018,505,"abundance","NegBinom Time Series","All","BA",0.446159664887839,0,1,217,495,495
2017-09-29,6,2018,506,"abundance","NegBinom Time Series","All","BA",0.47548815478813,0,0,217,495,495
2017-09-29,7,2018,507,"abundance","NegBinom Time Series","All","BA",0.502531845358864,0,1,217,495,495
2017-09-29,8,2018,508,"abundance","NegBinom Time Series","All","BA",0.527741532671527,0,1,217,495,495
2017-09-29,9,2017,497,"abundance","NegBinom Time Series","All","DM",33.8482689837062,21,47,217,495,495
2017-09-29,10,2017,498,"abundance","NegBinom Time Series","All","DM",34.0160722356269,18,52,217,495,495
2017-09-29,11,2017,499,"abundance","NegBinom Time Series","All","DM",33.815899838971,16,57,217,495,495
2017-09-29,12,2017,500,"abundance","NegBinom Time Series","All","DM",33.5019405303164,16,58,217,495,495
2017-09-29,1,2018,501,"abundance","NegBinom Time Series","All","DM",33.373513407822,15,59,217,495,495
2017-09-29,2,2018,502,"abundance","NegBinom Time Series","All","DM",33.2677735903423,15,61,217,495,495
2017-09-29,3,2018,503,"abundance","NegBinom Time Series","All","DM",33.4512678756023,15,62,217,495,495
2017-09-29,4,2018,504,"abundance","NegBinom Time Series","All","DM",34.2710793739869,15,64,217,495,495
2017-09-29,5,2018,505,"abundance","NegBinom Time Series","All","DM",34.997763988219,15,66,217,495,495
2017-09-29,6,2018,506,"abundance","NegBinom Time Series","All","DM",35.3626323102793,15,65,217,495,495
2017-09-29,7,2018,507,"abundance","NegBinom Time Series","All","DM",35.9419509406725,15,66,217,495,495
2017-09-29,8,2018,508,"abundance","NegBinom Time Series","All","DM",35.7589877890271,16,65,217,495,495
2017-09-29,9,2017,497,"abundance","NegBinom Time Series","All","DO",7.87383081162678,2,15,217,495,495
2017-09-29,10,2017,498,"abundance","NegBinom Time Series","All","DO",8.62183528248847,2,19,217,495,495
2017-09-29,11,2017,499,"abundance","NegBinom Time Series","All","DO",9.26213164516649,2,22,217,495,495
2017-09-29,12,2017,500,"abundance","NegBinom Time Series","All","DO",9.81022921838834,2,25,217,495,495
2017-09-29,1,2018,501,"abundance","NegBinom Time Series","All","DO",10.2794040631985,1,26,217,495,495
2017-09-29,2,2018,502,"abundance","NegBinom Time Series","All","DO",10.6810205717511,1,29,217,495,495
2017-09-29,3,2018,503,"abundance","NegBinom Time Series","All","DO",11.0248067426465,2,29,217,495,495
2017-09-29,4,2018,504,"abundance","NegBinom Time Series","All","DO",11.3190898083599,1,31,217,495,495
2017-09-29,5,2018,505,"abundance","NegBinom Time Series","All","DO",11.5709979056084,2,32,217,495,495
2017-09-29,6,2018,506,"abundance","NegBinom Time Series","All","DO",11.7866327610365,2,34,217,495,495
2017-09-29,7,2018,507,"abundance","NegBinom Time Series","All","DO",11.9712175095545,2,34,217,495,495
2017-09-29,8,2018,508,"abundance","NegBinom Time Series","All","DO",12.1292231830412,2,36,217,495,495
2017-09-29,9,2017,497,"abundance","NegBinom Time Series","All","DS",0.906874101196408,0,3,217,495,495
2017-09-29,10,2017,498,"abundance","NegBinom Time Series","All","DS",0.828591395783875,0,3,217,495,495
2017-09-29,11,2017,499,"abundance","NegBinom Time Series","All","DS",0.762786050059297,0,4,217,495,495
2017-09-29,12,2017,500,"abundance","NegBinom Time Series","All","DS",0.707469316913691,0,4,217,495,495
2017-09-29,1,2018,501,"abundance","NegBinom Time Series","All","DS",0.638185743230009,0,3,217,495,495
2017-09-29,2,2018,502,"abundance","NegBinom Time Series","All","DS",0.60272886083947,0,3,217,495,495
2017-09-29,3,2018,503,"abundance","NegBinom Time Series","All","DS",0.572923396260159,0,3,217,495,495
2017-09-29,4,2018,504,"abundance","NegBinom Time Series","All","DS",0.54786857870546,0,3,217,495,495
2017-09-29,5,2018,505,"abundance","NegBinom Time Series","All","DS",0.52680720988089,0,3,217,495,495
2017-09-29,6,2018,506,"abundance","NegBinom Time Series","All","DS",0.486319090819378,0,3,217,495,495
2017-09-29,7,2018,507,"abundance","NegBinom Time Series","All","DS",0.452284310604817,0,3,217,495,495
2017-09-29,8,2018,508,"abundance","NegBinom Time Series","All","DS",0.42367428152004,0,2,217,495,495
