"date","forecastmonth","forecastyear","newmoonnumber","currency","model","level","species","estimate","LowerPI","UpperPI","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
"2017-12-08",12,2017,501,"abundance","ESSS","All","total",155.784227862459,86.8793715458506,224.689084179067,217,500,500
"2017-12-08",1,2018,502,"abundance","ESSS","All","total",163.48228694423,66.2121893343252,260.752384554135,217,500,500
"2017-12-08",2,2018,503,"abundance","ESSS","All","total",171.180346026002,49.1328855167443,293.227806535259,217,500,500
"2017-12-08",3,2018,504,"abundance","ESSS","All","total",178.878405107773,33.5679735442368,324.18883667131,217,500,500
"2017-12-08",4,2018,505,"abundance","ESSS","All","total",186.576464189545,18.6803209769198,354.47260740217,217,500,500
"2017-12-08",5,2018,506,"abundance","ESSS","All","total",194.274523271316,4.03528922876819,384.513757313865,217,500,500
"2017-12-08",6,2018,507,"abundance","ESSS","All","total",201.972582353088,-10.6273547343071,414.572519440483,217,500,500
"2017-12-08",7,2018,508,"abundance","ESSS","All","total",209.67064143486,-25.4791483888025,444.820431258522,217,500,500
"2017-12-08",8,2018,509,"abundance","ESSS","All","total",217.368700516631,-40.6415864660744,475.378987499337,217,500,500
"2017-12-08",9,2018,510,"abundance","ESSS","All","total",225.066759598403,-56.2058031860442,506.33932238285,217,500,500
"2017-12-08",10,2018,511,"abundance","ESSS","All","total",232.764818680174,-72.2435127020686,537.773150062417,217,500,500
"2017-12-08",11,2018,512,"abundance","ESSS","All","total",240.462877761946,-88.8135098318881,569.73926535578,217,500,500
"2017-12-08",12,2017,501,"abundance","ESSS","Controls","total",32.5403188985633,16.8464743035952,48.2341634935314,217,500,500
"2017-12-08",1,2018,502,"abundance","ESSS","Controls","total",33.7781726340611,13.4055882733046,54.1507569948176,217,500,500
"2017-12-08",2,2018,503,"abundance","ESSS","Controls","total",35.0160263695589,10.4321403517357,59.5999123873821,217,500,500
"2017-12-08",3,2018,504,"abundance","ESSS","Controls","total",36.2538801050567,7.69168406214667,64.8160761479667,217,500,500
"2017-12-08",4,2018,505,"abundance","ESSS","Controls","total",37.4917338405545,5.07341685270053,69.9100508284085,217,500,500
"2017-12-08",5,2018,506,"abundance","ESSS","Controls","total",38.7295875760523,2.51479983905456,74.94437531305,217,500,500
"2017-12-08",6,2018,507,"abundance","ESSS","Controls","total",39.9674413115501,-0.0235788596441253,79.9584614827443,217,500,500
"2017-12-08",7,2018,508,"abundance","ESSS","Controls","total",41.2052950470479,-2.56855639467555,84.9791464887713,217,500,500
"2017-12-08",8,2018,509,"abundance","ESSS","Controls","total",42.4431487825457,-5.13951572610318,90.0258132911945,217,500,500
"2017-12-08",9,2018,510,"abundance","ESSS","Controls","total",43.6810025180435,-7.7511348479287,95.1131398840156,217,500,500
"2017-12-08",10,2018,511,"abundance","ESSS","Controls","total",44.9188562535413,-10.4149780946724,100.252690601755,217,500,500
"2017-12-08",11,2018,512,"abundance","ESSS","Controls","total",46.1567099890391,-13.1404725669055,105.453892544984,217,500,500
"2017-12-08",12,2017,501,"abundance","AutoArima","All","total",142.292896469572,88.1289675298268,229.745893469678,217,500,500
"2017-12-08",1,2018,502,"abundance","AutoArima","All","total",142.549972998696,75.3978927399913,269.510115780077,217,500,500
"2017-12-08",2,2018,503,"abundance","AutoArima","All","total",142.775556142845,68.4338118010904,297.877012771835,217,500,500
"2017-12-08",3,2018,504,"abundance","AutoArima","All","total",142.973462476772,64.0601063606499,319.09736236644,217,500,500
"2017-12-08",4,2018,505,"abundance","AutoArima","All","total",143.147055743786,61.1240474475927,335.237609807881,217,500,500
"2017-12-08",5,2018,506,"abundance","AutoArima","All","total",143.299298310068,59.0748223761669,347.604750555159,217,500,500
