"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","all","NA",0.95,0.236191944881503,0,1,2378,"2378.05",,552,2022-04-14,1,2022,90,217,554,552,566,-2,,
"abundance","pevGARCH","all","NA",0.95,0.494421503058335,0,2,2378,"2378.05",,553,2022-04-14,3,2022,90,217,554,552,566,-1,,
"abundance","pevGARCH","all","NA",0.95,0.951266472397109,0,4,2378,"2378.05",,554,2022-04-14,4,2022,90,217,554,552,566,0,,
"abundance","pevGARCH","all","NA",0.95,1.43147031675777,0,5,2378,"2378.05",,555,2022-04-14,4,2022,90,217,554,552,566,1,,
"abundance","pevGARCH","all","NA",0.95,1.75194627316151,0,5,2378,"2378.05",,556,2022-04-14,5,2022,90,217,554,552,566,2,,
"abundance","pevGARCH","all","NA",0.95,1.81349533113563,0,6,2378,"2378.05",,557,2022-04-14,6,2022,90,217,554,552,566,3,,
"abundance","pevGARCH","all","NA",0.95,1.80581141267405,0,6,2378,"2378.05",,558,2022-04-14,7,2022,90,217,554,552,566,4,,
"abundance","pevGARCH","all","NA",0.95,1.8077462036534,0,6,2378,"2378.05",,559,2022-04-14,8,2022,90,217,554,552,566,5,,
"abundance","pevGARCH","all","NA",0.95,2.00435788323826,0,6,2378,"2378.05",,560,2022-04-14,9,2022,90,217,554,552,566,6,,
"abundance","pevGARCH","all","NA",0.95,2.13058096241632,0,7,2378,"2378.05",,561,2022-04-14,10,2022,90,217,554,552,566,7,,
"abundance","pevGARCH","all","NA",0.95,2.20624877465058,0,7,2378,"2378.05",,562,2022-04-14,11,2022,90,217,554,552,566,8,,
"abundance","pevGARCH","all","NA",0.95,2.01932648417947,0,6,2378,"2378.05",,563,2022-04-14,12,2022,90,217,554,552,566,9,,
"abundance","pevGARCH","all","NA",0.95,1.86829156008595,0,6,2378,"2378.05",,564,2022-04-14,1,2023,90,217,554,552,566,10,,
"abundance","pevGARCH","all","NA",0.95,1.88238082278108,0,6,2378,"2378.05",,565,2022-04-14,2,2023,90,217,554,552,566,11,,
"abundance","pevGARCH","all","NA",0.95,1.9025626443461,0,7,2378,"2378.05",,566,2022-04-14,3,2023,90,217,554,552,566,12,,
