"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","AutoArima","controls","DM",0.95,24.0914792468032,16.2236133317047,31.9593451619017,2409,"2409.02",,554,2022-04-28,4,2022,92,217,554,554,566,0,,
"abundance","AutoArima","controls","DM",0.95,23.4355084888016,14.3250140471614,32.5460029304418,2409,"2409.02",,555,2022-04-28,4,2022,92,217,554,554,566,1,,
"abundance","AutoArima","controls","DM",0.95,22.2221247152231,11.9368272125615,32.5074222178847,2409,"2409.02",,556,2022-04-28,5,2022,92,217,554,554,566,2,,
"abundance","AutoArima","controls","DM",0.95,21.2395926217774,10.1951114609825,32.2840737825722,2409,"2409.02",,557,2022-04-28,6,2022,92,217,554,554,566,3,,
"abundance","AutoArima","controls","DM",0.95,20.3614954807169,8.78144474803075,31.941546213403,2409,"2409.02",,558,2022-04-28,7,2022,92,217,554,554,566,4,,
"abundance","AutoArima","controls","DM",0.95,19.6366983155941,7.68698641794483,31.5864102132433,2409,"2409.02",,559,2022-04-28,8,2022,92,217,554,554,566,5,,
"abundance","AutoArima","controls","DM",0.95,18.9989444308759,6.78208764640464,31.2158012153471,2409,"2409.02",,560,2022-04-28,9,2022,92,217,554,554,566,6,,
"abundance","AutoArima","controls","DM",0.95,18.4659426823777,6.05964510466273,30.8722402600927,2409,"2409.02",,561,2022-04-28,10,2022,92,217,554,554,566,7,,
"abundance","AutoArima","controls","DM",0.95,18.0016488548644,5.45731437058087,30.545983339148,2409,"2409.02",,562,2022-04-28,11,2022,92,217,554,554,566,8,,
"abundance","AutoArima","controls","DM",0.95,17.6104734410411,4.96692468517521,30.254022196907,2409,"2409.02",,563,2022-04-28,12,2022,92,217,554,554,566,9,,
"abundance","AutoArima","controls","DM",0.95,17.2719367343128,4.55587672400314,29.9879967446224,2409,"2409.02",,564,2022-04-28,1,2023,92,217,554,554,566,10,,
"abundance","AutoArima","controls","DM",0.95,16.9852183269338,4.21665978480937,29.7537768690582,2409,"2409.02",,565,2022-04-28,2,2023,92,217,554,554,566,11,,
"abundance","AutoArima","controls","DM",0.95,16.7381270975665,3.93116019166254,29.5450940034705,2409,"2409.02",,566,2022-04-28,3,2023,92,217,554,554,566,12,,
