"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH","controls","OL",0.313294967966239,0,2,0.95,716,"716.06",,528,2020-04-02,2,2020,30,217,529,528,541,-1,,
"abundance","nbsGARCH","controls","OL",0.34039829735535,0,2,0.95,716,"716.06",,529,2020-04-02,3,2020,30,217,529,528,541,0,,
"abundance","nbsGARCH","controls","OL",0.288270945420647,0,2,0.95,716,"716.06",,530,2020-04-02,4,2020,30,217,529,528,541,1,,
"abundance","nbsGARCH","controls","OL",0.24432138551519,0,2,0.95,716,"716.06",,531,2020-04-02,5,2020,30,217,529,528,541,2,,
"abundance","nbsGARCH","controls","OL",0.226353629811096,0,2,0.95,716,"716.06",,532,2020-04-02,6,2020,30,217,529,528,541,3,,
"abundance","nbsGARCH","controls","OL",0.236709832116693,0,2,0.95,716,"716.06",,533,2020-04-02,7,2020,30,217,529,528,541,4,,
"abundance","nbsGARCH","controls","OL",0.274148953339898,0,2,0.95,716,"716.06",,534,2020-04-02,8,2020,30,217,529,528,541,5,,
"abundance","nbsGARCH","controls","OL",0.342198375438475,0,2,0.95,716,"716.06",,535,2020-04-02,9,2020,30,217,529,528,541,6,,
"abundance","nbsGARCH","controls","OL",0.43384701438165,0,2,0.95,716,"716.06",,536,2020-04-02,10,2020,30,217,529,528,541,7,,
"abundance","nbsGARCH","controls","OL",0.53540355884072,0,3,0.95,716,"716.06",,537,2020-04-02,11,2020,30,217,529,528,541,8,,
"abundance","nbsGARCH","controls","OL",0.607706635240807,0,3,0.95,716,"716.06",,538,2020-04-02,12,2020,30,217,529,528,541,9,,
"abundance","nbsGARCH","controls","OL",0.611342479358167,0,3,0.95,716,"716.06",,539,2020-04-02,1,2021,30,217,529,528,541,10,,
"abundance","nbsGARCH","controls","OL",0.540998453724681,0,3,0.95,716,"716.06",,540,2020-04-02,2,2021,30,217,529,528,541,11,,
"abundance","nbsGARCH","controls","OL",0.42968428968696,0,2,0.95,716,"716.06",,541,2020-04-02,3,2021,30,217,529,528,541,12,,
