"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-09-01",8,2022,"abundance","nbGARCH",110,0.95,"all","total",370.679050629079,227,536,"2834.21",2834,NA,559,217,559,559,571,0,NA,NA
"2022-09-01",9,2022,"abundance","nbGARCH",110,0.95,"all","total",341.139198907136,174,565,"2834.21",2834,NA,560,217,559,559,571,1,NA,NA
"2022-09-01",10,2022,"abundance","nbGARCH",110,0.95,"all","total",316.736119769225,140,600,"2834.21",2834,NA,561,217,559,559,571,2,NA,NA
"2022-09-01",11,2022,"abundance","nbGARCH",110,0.95,"all","total",298.013731781019,121,602,"2834.21",2834,NA,562,217,559,559,571,3,NA,NA
"2022-09-01",12,2022,"abundance","nbGARCH",110,0.95,"all","total",283.613171985781,107,602,"2834.21",2834,NA,563,217,559,559,571,4,NA,NA
"2022-09-01",1,2023,"abundance","nbGARCH",110,0.95,"all","total",267.165940595971,97,577,"2834.21",2834,NA,564,217,559,559,571,5,NA,NA
"2022-09-01",2,2023,"abundance","nbGARCH",110,0.95,"all","total",249.963245089321,88,533,"2834.21",2834,NA,565,217,559,559,571,6,NA,NA
"2022-09-01",3,2023,"abundance","nbGARCH",110,0.95,"all","total",239.575063248022,80,515,"2834.21",2834,NA,566,217,559,559,571,7,NA,NA
"2022-09-01",4,2023,"abundance","nbGARCH",110,0.95,"all","total",239.486608817156,75,497,"2834.21",2834,NA,567,217,559,559,571,8,NA,NA
"2022-09-01",5,2023,"abundance","nbGARCH",110,0.95,"all","total",241.746388867079,77,526,"2834.21",2834,NA,568,217,559,559,571,9,NA,NA
"2022-09-01",6,2023,"abundance","nbGARCH",110,0.95,"all","total",245.825451541926,75,533,"2834.21",2834,NA,569,217,559,559,571,10,NA,NA
"2022-09-01",7,2023,"abundance","nbGARCH",110,0.95,"all","total",251.329616904183,76,549,"2834.21",2834,NA,570,217,559,559,571,11,NA,NA
"2022-09-01",8,2023,"abundance","nbGARCH",110,0.95,"all","total",255.181727214922,79,565,"2834.21",2834,NA,571,217,559,559,571,12,NA,NA
