"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-05-26",4,2022,"abundance","ESSS",96,0.95,"all","PE",4.75950044854679,-1.59192966777072,11.1109305648643,"2516.9",2516,NA,555,217,555,555,567,0,NA,NA
"2022-05-26",5,2022,"abundance","ESSS",96,0.95,"all","PE",4.75950044854679,-3.48390980523325,13.0029107023268,"2516.9",2516,NA,556,217,555,555,567,1,NA,NA
"2022-05-26",6,2022,"abundance","ESSS",96,0.95,"all","PE",4.75950044854679,-5.01633510151166,14.5353359986052,"2516.9",2516,NA,557,217,555,555,567,2,NA,NA
"2022-05-26",7,2022,"abundance","ESSS",96,0.95,"all","PE",4.75950044854679,-6.3391530189441,15.8581539160377,"2516.9",2516,NA,558,217,555,555,567,3,NA,NA
"2022-05-26",8,2022,"abundance","ESSS",96,0.95,"all","PE",4.75950044854679,-7.52029013928932,17.0392910363829,"2516.9",2516,NA,559,217,555,555,567,4,NA,NA
"2022-05-26",9,2022,"abundance","ESSS",96,0.95,"all","PE",4.75950044854679,-8.59738560213018,18.1163864992238,"2516.9",2516,NA,560,217,555,555,567,5,NA,NA
"2022-05-26",10,2022,"abundance","ESSS",96,0.95,"all","PE",4.75950044854679,-9.59388079283428,19.1128816899278,"2516.9",2516,NA,561,217,555,555,567,6,NA,NA
"2022-05-26",11,2022,"abundance","ESSS",96,0.95,"all","PE",4.75950044854679,-10.5255478389167,20.0445487360103,"2516.9",2516,NA,562,217,555,555,567,7,NA,NA
"2022-05-26",12,2022,"abundance","ESSS",96,0.95,"all","PE",4.75950044854679,-11.4036010248633,20.9226019219569,"2516.9",2516,NA,563,217,555,555,567,8,NA,NA
"2022-05-26",1,2023,"abundance","ESSS",96,0.95,"all","PE",4.75950044854679,-12.236351908114,21.7553528052076,"2516.9",2516,NA,564,217,555,555,567,9,NA,NA
"2022-05-26",2,2023,"abundance","ESSS",96,0.95,"all","PE",4.75950044854679,-13.0301635566859,22.5491644537795,"2516.9",2516,NA,565,217,555,555,567,10,NA,NA
"2022-05-26",3,2023,"abundance","ESSS",96,0.95,"all","PE",4.75950044854679,-13.7900357588287,23.3090366559223,"2516.9",2516,NA,566,217,555,555,567,11,NA,NA
"2022-05-26",4,2023,"abundance","ESSS",96,0.95,"all","PE",4.75950044854679,-14.5199819511027,24.0389828481963,"2516.9",2516,NA,567,217,555,555,567,12,NA,NA
