"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","AutoArima","all","RM",0.95,1.14728956925888,-9.97923984675946,12.2738189852772,2512,"2512.17",,555,2022-05-26,4,2022,96,217,555,555,567,0,,
"abundance","AutoArima","all","RM",0.95,2.56315296682158,-13.0187983195369,18.14510425318,2512,"2512.17",,556,2022-05-26,5,2022,96,217,555,555,567,1,,
"abundance","AutoArima","all","RM",0.95,3.42070437167573,-13.8247666497102,20.6661753930617,2512,"2512.17",,557,2022-05-26,6,2022,96,217,555,555,567,2,,
"abundance","AutoArima","all","RM",0.95,4.31931296929237,-13.3981370192905,22.0367629578752,2512,"2512.17",,558,2022-05-26,7,2022,96,217,555,555,567,3,,
"abundance","AutoArima","all","RM",0.95,4.31931296929237,-13.3981370192905,22.0367629578752,2512,"2512.17",,559,2022-05-26,8,2022,96,217,555,555,567,4,,
"abundance","AutoArima","all","RM",0.95,4.31931296929237,-13.3981370192905,22.0367629578752,2512,"2512.17",,560,2022-05-26,9,2022,96,217,555,555,567,5,,
"abundance","AutoArima","all","RM",0.95,4.31931296929237,-13.3981370192905,22.0367629578752,2512,"2512.17",,561,2022-05-26,10,2022,96,217,555,555,567,6,,
"abundance","AutoArima","all","RM",0.95,4.31931296929237,-13.3981370192905,22.0367629578752,2512,"2512.17",,562,2022-05-26,11,2022,96,217,555,555,567,7,,
"abundance","AutoArima","all","RM",0.95,4.31931296929237,-13.3981370192905,22.0367629578752,2512,"2512.17",,563,2022-05-26,12,2022,96,217,555,555,567,8,,
"abundance","AutoArima","all","RM",0.95,4.31931296929237,-13.3981370192905,22.0367629578752,2512,"2512.17",,564,2022-05-26,1,2023,96,217,555,555,567,9,,
"abundance","AutoArima","all","RM",0.95,4.31931296929237,-13.3981370192905,22.0367629578752,2512,"2512.17",,565,2022-05-26,2,2023,96,217,555,555,567,10,,
"abundance","AutoArima","all","RM",0.95,4.31931296929237,-13.3981370192905,22.0367629578752,2512,"2512.17",,566,2022-05-26,3,2023,96,217,555,555,567,11,,
"abundance","AutoArima","all","RM",0.95,4.31931296929237,-13.3981370192905,22.0367629578752,2512,"2512.17",,567,2022-05-26,4,2023,96,217,555,555,567,12,,
