"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2020-02-20",2,2020,"abundance","AutoArima","exclosures","BA",-2.09962433923893e-05,-1.46484441539107,1.46480242290428,"567.1",25,0.95,567,NA,528,217,527,528,539,1,NA,NA
"2020-02-20",3,2020,"abundance","AutoArima","exclosures","BA",-3.0682818502918e-05,-1.61322727823088,1.61316591259388,"567.1",25,0.95,567,NA,529,217,527,528,539,2,NA,NA
"2020-02-20",4,2020,"abundance","AutoArima","exclosures","BA",-4.03693936134467e-05,-1.74906834561833,1.7489876068311,"567.1",25,0.95,567,NA,530,217,527,528,539,3,NA,NA
"2020-02-20",5,2020,"abundance","AutoArima","exclosures","BA",-5.00559687239754e-05,-1.87509524683302,1.87499513489557,"567.1",25,0.95,567,NA,531,217,527,528,539,4,NA,NA
"2020-02-20",6,2020,"abundance","AutoArima","exclosures","BA",-5.97425438345041e-05,-1.99317039525481,1.99305091016714,"567.1",25,0.95,567,NA,532,217,527,528,539,5,NA,NA
"2020-02-20",7,2020,"abundance","AutoArima","exclosures","BA",-6.94291189450328e-05,-2.10463249068697,2.10449363244908,"567.1",25,0.95,567,NA,533,217,527,528,539,6,NA,NA
"2020-02-20",8,2020,"abundance","AutoArima","exclosures","BA",-7.91156940555615e-05,-2.21048208490198,2.21032385351386,"567.1",25,0.95,567,NA,534,217,527,528,539,7,NA,NA
"2020-02-20",9,2020,"abundance","AutoArima","exclosures","BA",-8.88022691660903e-05,-2.31149030189008,2.31131269735175,"567.1",25,0.95,567,NA,535,217,527,528,539,8,NA,NA
"2020-02-20",10,2020,"abundance","AutoArima","exclosures","BA",-9.8488844276619e-05,-2.40826636061244,2.40806938292389,"567.1",25,0.95,567,NA,536,217,527,528,539,9,NA,NA
"2020-02-20",11,2020,"abundance","AutoArima","exclosures","BA",-0.000108175419387148,-2.50130151156576,2.50108516072699,"567.1",25,0.95,567,NA,537,217,527,528,539,10,NA,NA
"2020-02-20",12,2020,"abundance","AutoArima","exclosures","BA",-0.000117861994497676,-2.59099873747867,2.59076301348968,"567.1",25,0.95,567,NA,538,217,527,528,539,11,NA,NA
"2020-02-20",1,2021,"abundance","AutoArima","exclosures","BA",-0.000127548569608205,-2.67769347999245,2.67743838285323,"567.1",25,0.95,567,NA,539,217,527,528,539,12,NA,NA
