"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH","all","PL",0.338481162074674,0,2,0.95,2145,"2145.13",,552,2022-02-17,1,2022,82,217,552,552,564,0,,
"abundance","nbGARCH","all","PL",0.452636599326832,0,3,0.95,2145,"2145.13",,553,2022-02-17,3,2022,82,217,552,552,564,1,,
"abundance","nbGARCH","all","PL",0.491114668384148,0,3,0.95,2145,"2145.13",,554,2022-02-17,4,2022,82,217,552,552,564,2,,
"abundance","nbGARCH","all","PL",0.504082192561429,0,3,0.95,2145,"2145.13",,555,2022-02-17,4,2022,82,217,552,552,564,3,,
"abundance","nbGARCH","all","PL",0.508452150150582,0,3,0.95,2145,"2145.13",,556,2022-02-17,5,2022,82,217,552,552,564,4,,
"abundance","nbGARCH","all","PL",0.509924765991093,0,3,0.95,2145,"2145.13",,557,2022-02-17,6,2022,82,217,552,552,564,5,,
"abundance","nbGARCH","all","PL",0.510421014066035,0,3,0.95,2145,"2145.13",,558,2022-02-17,7,2022,82,217,552,552,564,6,,
"abundance","nbGARCH","all","PL",0.510588241532803,0,3,0.95,2145,"2145.13",,559,2022-02-17,8,2022,82,217,552,552,564,7,,
"abundance","nbGARCH","all","PL",0.510644594409093,0,3,0.95,2145,"2145.13",,560,2022-02-17,9,2022,82,217,552,552,564,8,,
"abundance","nbGARCH","all","PL",0.510663584726848,0,3,0.95,2145,"2145.13",,561,2022-02-17,10,2022,82,217,552,552,564,9,,
"abundance","nbGARCH","all","PL",0.510669984146252,0,3,0.95,2145,"2145.13",,562,2022-02-17,11,2022,82,217,552,552,564,10,,
"abundance","nbGARCH","all","PL",0.510672140303807,0,3,0.95,2145,"2145.13",,563,2022-02-17,12,2022,82,217,552,552,564,11,,
"abundance","nbGARCH","all","PL",0.510672866893143,0,3,0.95,2145,"2145.13",,564,2022-02-17,1,2023,82,217,552,552,564,12,,
