"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"controls","DO",4.86348558885521,1.31308555228965,8.41388562542078,3004,"3004.03",,565,2023-02-09,2,2023,118,217,564,565,576,1,,
"abundance","ESSS",0.95,"controls","DO",4.86348558885521,0.3981078967248,9.32886328098563,3004,"3004.03",,566,2023-02-09,3,2023,118,217,564,565,576,2,,
"abundance","ESSS",0.95,"controls","DO",4.86348558885521,-0.358952103172056,10.0859232808825,3004,"3004.03",,567,2023-02-09,4,2023,118,217,564,565,576,3,,
"abundance","ESSS",0.95,"controls","DO",4.86348558885521,-1.01938046102543,10.7463516387359,3004,"3004.03",,568,2023-02-09,5,2023,118,217,564,565,576,4,,
"abundance","ESSS",0.95,"controls","DO",4.86348558885521,-1.61280736889226,11.3397785466027,3004,"3004.03",,569,2023-02-09,6,2023,118,217,564,565,576,5,,
"abundance","ESSS",0.95,"controls","DO",4.86348558885521,-2.15624574420167,11.8832169219121,3004,"3004.03",,570,2023-02-09,7,2023,118,217,564,565,576,6,,
"abundance","ESSS",0.95,"controls","DO",4.86348558885521,-2.66053497876898,12.3875061564794,3004,"3004.03",,571,2023-02-09,8,2023,118,217,564,565,576,7,,
"abundance","ESSS",0.95,"controls","DO",4.86348558885521,-3.13308511462531,12.8600562923357,3004,"3004.03",,572,2023-02-09,9,2023,118,217,564,565,576,8,,
"abundance","ESSS",0.95,"controls","DO",4.86348558885521,-3.57922727665752,13.3061984543679,3004,"3004.03",,573,2023-02-09,10,2023,118,217,564,565,576,9,,
"abundance","ESSS",0.95,"controls","DO",4.86348558885521,-4.0029487589097,13.7299199366201,3004,"3004.03",,574,2023-02-09,11,2023,118,217,564,565,576,10,,
"abundance","ESSS",0.95,"controls","DO",4.86348558885521,-4.40732427635918,14.1342954540696,3004,"3004.03",,575,2023-02-09,12,2023,118,217,564,565,576,11,,
"abundance","ESSS",0.95,"controls","DO",4.86348558885521,-4.79478408384951,14.5217552615599,3004,"3004.03",,576,2023-02-09,1,2024,118,217,564,565,576,12,,
