"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-05-26",4,2022,"abundance","AutoArima","exclosures","PE",96,0.95,0.504322625158752,-1.44417261804173,2.45281786835923,"2514.8",2514,NA,555,217,555,555,567,0,NA,NA
"2022-05-26",5,2022,"abundance","AutoArima","exclosures","PE",96,0.95,0.619063518869628,-1.47958817733711,2.71771521507637,"2514.8",2514,NA,556,217,555,555,567,1,NA,NA
"2022-05-26",6,2022,"abundance","AutoArima","exclosures","PE",96,0.95,0.683940614846508,-1.47275581564456,2.84063704533757,"2514.8",2514,NA,557,217,555,555,567,2,NA,NA
"2022-05-26",7,2022,"abundance","AutoArima","exclosures","PE",96,0.95,0.683940614846508,-1.5000747432706,2.86795597296361,"2514.8",2514,NA,558,217,555,555,567,3,NA,NA
"2022-05-26",8,2022,"abundance","AutoArima","exclosures","PE",96,0.95,0.683940614846508,-1.52705614582274,2.89493737551575,"2514.8",2514,NA,559,217,555,555,567,4,NA,NA
"2022-05-26",9,2022,"abundance","AutoArima","exclosures","PE",96,0.95,0.683940614846508,-1.55371223286879,2.92159346256181,"2514.8",2514,NA,560,217,555,555,567,5,NA,NA
"2022-05-26",10,2022,"abundance","AutoArima","exclosures","PE",96,0.95,0.683940614846508,-1.58005449514973,2.94793572484275,"2514.8",2514,NA,561,217,555,555,567,6,NA,NA
"2022-05-26",11,2022,"abundance","AutoArima","exclosures","PE",96,0.95,0.683940614846508,-1.60609376246868,2.9739749921617,"2514.8",2514,NA,562,217,555,555,567,7,NA,NA
"2022-05-26",12,2022,"abundance","AutoArima","exclosures","PE",96,0.95,0.683940614846508,-1.63184025572045,2.99972148541347,"2514.8",2514,NA,563,217,555,555,567,8,NA,NA
"2022-05-26",1,2023,"abundance","AutoArima","exclosures","PE",96,0.95,0.683940614846508,-1.65730363377053,3.02518486346355,"2514.8",2514,NA,564,217,555,555,567,9,NA,NA
"2022-05-26",2,2023,"abundance","AutoArima","exclosures","PE",96,0.95,0.683940614846508,-1.68249303579339,3.0503742654864,"2514.8",2514,NA,565,217,555,555,567,10,NA,NA
"2022-05-26",3,2023,"abundance","AutoArima","exclosures","PE",96,0.95,0.683940614846508,-1.70741711959628,3.0752983492893,"2514.8",2514,NA,566,217,555,555,567,11,NA,NA
"2022-05-26",4,2023,"abundance","AutoArima","exclosures","PE",96,0.95,0.683940614846508,-1.73208409638429,3.0999653260773,"2514.8",2514,NA,567,217,555,555,567,12,NA,NA
