"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH","exclosures","RM",0.644886011896739,0,0,0.95,36,"36.16",,524,2019-11-21,10,2019,2,217,524,524,536,0,,
"abundance","nbGARCH","exclosures","RM",1.04165732115631,0,0,0.95,36,"36.16",,525,2019-11-21,11,2019,2,217,524,524,536,1,,
"abundance","nbGARCH","exclosures","RM",1.2827597316715,0,0,0.95,36,"36.16",,526,2019-11-21,12,2019,2,217,524,524,536,2,,
"abundance","nbGARCH","exclosures","RM",1.4284049415736,0,0,0.95,36,"36.16",,527,2019-11-21,1,2020,2,217,524,524,536,3,,
"abundance","nbGARCH","exclosures","RM",1.51611722582967,0,0,0.95,36,"36.16",,528,2019-11-21,2,2020,2,217,524,524,536,4,,
"abundance","nbGARCH","exclosures","RM",1.56883971951779,0,0,0.95,36,"36.16",,529,2019-11-21,3,2020,2,217,524,524,536,5,,
"abundance","nbGARCH","exclosures","RM",1.60051338103233,0,0,0.95,36,"36.16",,530,2019-11-21,4,2020,2,217,524,524,536,6,,
"abundance","nbGARCH","exclosures","RM",1.61952282153184,0,0,0.95,36,"36.16",,531,2019-11-21,5,2020,2,217,524,524,536,7,,
"abundance","nbGARCH","exclosures","RM",1.63092740228515,0,0,0.95,36,"36.16",,532,2019-11-21,6,2020,2,217,524,524,536,8,,
"abundance","nbGARCH","exclosures","RM",1.63776815103145,0,0,0.95,36,"36.16",,533,2019-11-21,7,2020,2,217,524,524,536,9,,
"abundance","nbGARCH","exclosures","RM",1.64187087799901,0,0,0.95,36,"36.16",,534,2019-11-21,8,2020,2,217,524,524,536,10,,
"abundance","nbGARCH","exclosures","RM",1.64433128648955,0,0,0.95,36,"36.16",,535,2019-11-21,9,2020,2,217,524,524,536,11,,
"abundance","nbGARCH","exclosures","RM",1.64580673339171,0,0,0.95,36,"36.16",,536,2019-11-21,10,2020,2,217,524,524,536,12,,
