"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-05-19",4,2022,"abundance","NaiveArima","all","PP",95,0.95,192,128.679920483226,255.320079516774,"2496.14",2496,NA,555,217,555,555,567,0,NA,NA
"2022-05-19",5,2022,"abundance","NaiveArima","all","PP",95,0.95,192,102.451884776835,281.548115223165,"2496.14",2496,NA,556,217,555,555,567,1,NA,NA
"2022-05-19",6,2022,"abundance","NaiveArima","all","PP",95,0.95,192,82.3264051376453,301.673594862355,"2496.14",2496,NA,557,217,555,555,567,2,NA,NA
"2022-05-19",7,2022,"abundance","NaiveArima","all","PP",95,0.95,192,65.3598409664511,318.640159033549,"2496.14",2496,NA,558,217,555,555,567,3,NA,NA
"2022-05-19",8,2022,"abundance","NaiveArima","all","PP",95,0.95,192,50.4119978598003,333.5880021402,"2496.14",2496,NA,559,217,555,555,567,4,NA,NA
"2022-05-19",9,2022,"abundance","NaiveArima","all","PP",95,0.95,192,36.8981147114458,347.101885288554,"2496.14",2496,NA,560,217,555,555,567,5,NA,NA
"2022-05-19",10,2022,"abundance","NaiveArima","all","PP",95,0.95,192,24.4708166017799,359.52918339822,"2496.14",2496,NA,561,217,555,555,567,6,NA,NA
"2022-05-19",11,2022,"abundance","NaiveArima","all","PP",95,0.95,192,12.9037695536696,371.09623044633,"2496.14",2496,NA,562,217,555,555,567,7,NA,NA
"2022-05-19",12,2022,"abundance","NaiveArima","all","PP",95,0.95,192,2.03976144967669,381.960238550323,"2496.14",2496,NA,563,217,555,555,567,8,NA,NA
"2022-05-19",1,2023,"abundance","NaiveArima","all","PP",95,0.95,192,-8.23567289598117,392.235672895981,"2496.14",2496,NA,564,217,555,555,567,9,NA,NA
"2022-05-19",2,2023,"abundance","NaiveArima","all","PP",95,0.95,192,-18.0089454526093,402.008945452609,"2496.14",2496,NA,565,217,555,555,567,10,NA,NA
"2022-05-19",3,2023,"abundance","NaiveArima","all","PP",95,0.95,192,-27.3471897247094,411.347189724709,"2496.14",2496,NA,566,217,555,555,567,11,NA,NA
"2022-05-19",4,2023,"abundance","NaiveArima","all","PP",95,0.95,192,-36.3037934641873,420.303793464187,"2496.14",2496,NA,567,217,555,555,567,12,NA,NA
