"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2020-06-11",2,2020,"abundance","jags_RW","controls","PM",0.014,0,0.076,"896.12",37,0.95,896,NA,528,217,531,528,543,-3,NA,NA
"2020-06-11",3,2020,"abundance","jags_RW","controls","PM",0.018,0,0.103,"896.12",37,0.95,896,NA,529,217,531,528,543,-2,NA,NA
"2020-06-11",4,2020,"abundance","jags_RW","controls","PM",0.024,0,0.125,"896.12",37,0.95,896,NA,530,217,531,528,543,-1,NA,NA
"2020-06-11",5,2020,"abundance","jags_RW","controls","PM",0.033,0,0.153,"896.12",37,0.95,896,NA,531,217,531,528,543,0,NA,NA
"2020-06-11",6,2020,"abundance","jags_RW","controls","PM",0.046,0,0.178,"896.12",37,0.95,896,NA,532,217,531,528,543,1,NA,NA
"2020-06-11",7,2020,"abundance","jags_RW","controls","PM",0.058,0,0.215,"896.12",37,0.95,896,NA,533,217,531,528,543,2,NA,NA
"2020-06-11",8,2020,"abundance","jags_RW","controls","PM",0.07,0,0.238,"896.12",37,0.95,896,NA,534,217,531,528,543,3,NA,NA
"2020-06-11",9,2020,"abundance","jags_RW","controls","PM",0.084,0,0.275,"896.12",37,0.95,896,NA,535,217,531,528,543,4,NA,NA
"2020-06-11",10,2020,"abundance","jags_RW","controls","PM",0.094,0,0.297,"896.12",37,0.95,896,NA,536,217,531,528,543,5,NA,NA
"2020-06-11",11,2020,"abundance","jags_RW","controls","PM",0.125,0,0.336,"896.12",37,0.95,896,NA,537,217,531,528,543,6,NA,NA
"2020-06-11",12,2020,"abundance","jags_RW","controls","PM",0.144,0,0.372,"896.12",37,0.95,896,NA,538,217,531,528,543,7,NA,NA
"2020-06-11",1,2021,"abundance","jags_RW","controls","PM",0.155,0,0.419,"896.12",37,0.95,896,NA,539,217,531,528,543,8,NA,NA
"2020-06-11",2,2021,"abundance","jags_RW","controls","PM",0.187,0,0.473,"896.12",37,0.95,896,NA,540,217,531,528,543,9,NA,NA
"2020-06-11",3,2021,"abundance","jags_RW","controls","PM",0.221,0,0.521,"896.12",37,0.95,896,NA,541,217,531,528,543,10,NA,NA
"2020-06-11",4,2021,"abundance","jags_RW","controls","PM",0.26,0,0.546,"896.12",37,0.95,896,NA,542,217,531,528,543,11,NA,NA
"2020-06-11",5,2021,"abundance","jags_RW","controls","PM",0.265,0,0.597,"896.12",37,0.95,896,NA,543,217,531,528,543,12,NA,NA
