"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","NaiveArima","controls","DM",7,-1.28312999225946,15.2831299922595,0.95,1602,"1602.02",,545,2021-09-17,7,2021,64,217,547,545,559,-2,,
"abundance","NaiveArima","controls","DM",7,-4.71411477395268,18.7141147739527,0.95,1602,"1602.02",,546,2021-09-17,8,2021,64,217,547,545,559,-1,,
"abundance","NaiveArima","controls","DM",7,-7.34680199229099,21.346801992291,0.95,1602,"1602.02",,547,2021-09-17,9,2021,64,217,547,545,559,0,,
"abundance","NaiveArima","controls","DM",7,-9.56625998451893,23.5662599845189,0.95,1602,"1602.02",,548,2021-09-17,10,2021,64,217,547,545,559,1,,
"abundance","NaiveArima","controls","DM",7,-11.5216417291595,25.5216417291595,0.95,1602,"1602.02",,549,2021-09-17,11,2021,64,217,547,545,559,2,,
"abundance","NaiveArima","controls","DM",7,-13.2894419541793,27.2894419541793,0.95,1602,"1602.02",,550,2021-09-17,12,2021,64,217,547,545,559,3,,
"abundance","NaiveArima","controls","DM",7,-14.9151020367389,28.9151020367389,0.95,1602,"1602.02",,551,2021-09-17,1,2022,64,217,547,545,559,4,,
"abundance","NaiveArima","controls","DM",7,-16.4282295479054,30.4282295479054,0.95,1602,"1602.02",,552,2021-09-17,2,2022,64,217,547,545,559,5,,
"abundance","NaiveArima","controls","DM",7,-17.8493899767784,31.8493899767784,0.95,1602,"1602.02",,553,2021-09-17,3,2022,64,217,547,545,559,6,,
"abundance","NaiveArima","controls","DM",7,-19.1935569307928,33.1935569307928,0.95,1602,"1602.02",,554,2021-09-17,4,2022,64,217,547,545,559,7,,
"abundance","NaiveArima","controls","DM",7,-20.4720342740641,34.4720342740641,0.95,1602,"1602.02",,555,2021-09-17,4,2022,64,217,547,545,559,8,,
"abundance","NaiveArima","controls","DM",7,-21.693603984582,35.693603984582,0.95,1602,"1602.02",,556,2021-09-17,5,2022,64,217,547,545,559,9,,
"abundance","NaiveArima","controls","DM",7,-22.8652499084251,36.8652499084251,0.95,1602,"1602.02",,557,2021-09-17,6,2022,64,217,547,545,559,10,,
"abundance","NaiveArima","controls","DM",7,-23.9926345211464,37.9926345211464,0.95,1602,"1602.02",,558,2021-09-17,7,2022,64,217,547,545,559,11,,
"abundance","NaiveArima","controls","DM",7,-25.0804245144921,39.0804245144921,0.95,1602,"1602.02",,559,2021-09-17,8,2022,64,217,547,545,559,12,,
