"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","NA",0.95,0.101779676456614,0,1,2997,"2997.05",,560,2022-10-20,9,2022,117,217,560,560,572,0,,
"abundance","pevGARCH","controls","NA",0.95,0.111682176793302,0,1,2997,"2997.05",,561,2022-10-20,10,2022,117,217,560,560,572,1,,
"abundance","pevGARCH","controls","NA",0.95,0.112643511876879,0,1,2997,"2997.05",,562,2022-10-20,11,2022,117,217,560,560,572,2,,
"abundance","pevGARCH","controls","NA",0.95,0.112736819075011,0,1,2997,"2997.05",,563,2022-10-20,12,2022,117,217,560,560,572,3,,
"abundance","pevGARCH","controls","NA",0.95,0.112745875292389,0,1,2997,"2997.05",,564,2022-10-20,1,2023,117,217,560,560,572,4,,
"abundance","pevGARCH","controls","NA",0.95,0.112746754269746,0,1,2997,"2997.05",,565,2022-10-20,2,2023,117,217,560,560,572,5,,
"abundance","pevGARCH","controls","NA",0.95,0.112746839581418,0,1,2997,"2997.05",,566,2022-10-20,3,2023,117,217,560,560,572,6,,
"abundance","pevGARCH","controls","NA",0.95,0.112746847861588,0,1,2997,"2997.05",,567,2022-10-20,4,2023,117,217,560,560,572,7,,
"abundance","pevGARCH","controls","NA",0.95,0.112746848934711,0,1,2997,"2997.05",,568,2022-10-20,5,2023,117,217,560,560,572,8,,
"abundance","pevGARCH","controls","NA",0.95,0.112746848769398,0,1,2997,"2997.05",,569,2022-10-20,6,2023,117,217,560,560,572,9,,
"abundance","pevGARCH","controls","NA",0.95,0.112746848753353,0,1,2997,"2997.05",,570,2022-10-20,7,2023,117,217,560,560,572,10,,
"abundance","pevGARCH","controls","NA",0.95,0.112746848751796,0,1,2997,"2997.05",,571,2022-10-20,8,2023,117,217,560,560,572,11,,
"abundance","pevGARCH","controls","NA",0.95,0.112746848751645,0,1,2997,"2997.05",,572,2022-10-20,9,2023,117,217,560,560,572,12,,
