"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_RW","controls","PL",0.025,0.013,0.038,0.95,524,"524.12",,528,2020-02-13,2,2020,23,217,527,528,539,1,,
"abundance","jags_RW","controls","PL",0.025,0.013,0.039,0.95,524,"524.12",,529,2020-02-13,3,2020,23,217,527,528,539,2,,
"abundance","jags_RW","controls","PL",0.025,0.012,0.038,0.95,524,"524.12",,530,2020-02-13,4,2020,23,217,527,528,539,3,,
"abundance","jags_RW","controls","PL",0.025,0.012,0.039,0.95,524,"524.12",,531,2020-02-13,5,2020,23,217,527,528,539,4,,
"abundance","jags_RW","controls","PL",0.025,0.012,0.039,0.95,524,"524.12",,532,2020-02-13,6,2020,23,217,527,528,539,5,,
"abundance","jags_RW","controls","PL",0.025,0.011,0.039,0.95,524,"524.12",,533,2020-02-13,7,2020,23,217,527,528,539,6,,
"abundance","jags_RW","controls","PL",0.025,0.011,0.039,0.95,524,"524.12",,534,2020-02-13,8,2020,23,217,527,528,539,7,,
"abundance","jags_RW","controls","PL",0.025,0.011,0.04,0.95,524,"524.12",,535,2020-02-13,9,2020,23,217,527,528,539,8,,
"abundance","jags_RW","controls","PL",0.025,0.011,0.04,0.95,524,"524.12",,536,2020-02-13,10,2020,23,217,527,528,539,9,,
"abundance","jags_RW","controls","PL",0.025,0.011,0.04,0.95,524,"524.12",,537,2020-02-13,11,2020,23,217,527,528,539,10,,
"abundance","jags_RW","controls","PL",0.025,0.011,0.04,0.95,524,"524.12",,538,2020-02-13,12,2020,23,217,527,528,539,11,,
"abundance","jags_RW","controls","PL",0.025,0.011,0.041,0.95,524,"524.12",,539,2020-02-13,1,2021,23,217,527,528,539,12,,
