"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","simplexEDM","exclosures","PP",1.16279069767442,-2.52050194972821,4.84608334507705,0.95,1128,"1128.15",,528,2020-08-13,2,2020,45,217,533,528,545,-5,,
"abundance","simplexEDM","exclosures","PP",2.03703703703704,-2.98069424538548,7.05476831945956,0.95,1128,"1128.15",,529,2020-08-13,3,2020,45,217,533,528,545,-4,,
"abundance","simplexEDM","exclosures","PP",2.64705882352941,-2.38104719099415,7.67516483805297,0.95,1128,"1128.15",,530,2020-08-13,4,2020,45,217,533,528,545,-3,,
"abundance","simplexEDM","exclosures","PP",5.8,-3.59147988993945,15.1914798899394,0.95,1128,"1128.15",,531,2020-08-13,5,2020,45,217,533,528,545,-2,,
"abundance","simplexEDM","exclosures","PP",5.56521739130435,-0.295500614393614,11.4259353970023,0.95,1128,"1128.15",,532,2020-08-13,6,2020,45,217,533,528,545,-1,,
"abundance","simplexEDM","exclosures","PP",5.56521739130435,-0.295500614393614,11.4259353970023,0.95,1128,"1128.15",,533,2020-08-13,7,2020,45,217,533,528,545,0,,
"abundance","simplexEDM","exclosures","PP",5.56521739130435,-0.295500614393614,11.4259353970023,0.95,1128,"1128.15",,534,2020-08-13,8,2020,45,217,533,528,545,1,,
"abundance","simplexEDM","exclosures","PP",5.56521739130435,-0.295500614393614,11.4259353970023,0.95,1128,"1128.15",,535,2020-08-13,9,2020,45,217,533,528,545,2,,
"abundance","simplexEDM","exclosures","PP",5.56521739130435,-0.295500614393614,11.4259353970023,0.95,1128,"1128.15",,536,2020-08-13,10,2020,45,217,533,528,545,3,,
"abundance","simplexEDM","exclosures","PP",5.56521739130435,-0.295500614393614,11.4259353970023,0.95,1128,"1128.15",,537,2020-08-13,11,2020,45,217,533,528,545,4,,
"abundance","simplexEDM","exclosures","PP",5.56521739130435,-0.295500614393614,11.4259353970023,0.95,1128,"1128.15",,538,2020-08-13,12,2020,45,217,533,528,545,5,,
"abundance","simplexEDM","exclosures","PP",5.56521739130435,-0.295500614393614,11.4259353970023,0.95,1128,"1128.15",,539,2020-08-13,1,2021,45,217,533,528,545,6,,
"abundance","simplexEDM","exclosures","PP",5.56521739130435,-0.295500614393614,11.4259353970023,0.95,1128,"1128.15",,540,2020-08-13,2,2021,45,217,533,528,545,7,,
"abundance","simplexEDM","exclosures","PP",5.56521739130435,-0.295500614393614,11.4259353970023,0.95,1128,"1128.15",,541,2020-08-13,3,2021,45,217,533,528,545,8,,
"abundance","simplexEDM","exclosures","PP",5.56521739130435,-0.295500614393614,11.4259353970023,0.95,1128,"1128.15",,542,2020-08-13,4,2021,45,217,533,528,545,9,,
"abundance","simplexEDM","exclosures","PP",5.56521739130435,-0.295500614393614,11.4259353970023,0.95,1128,"1128.15",,543,2020-08-13,5,2021,45,217,533,528,545,10,,
"abundance","simplexEDM","exclosures","PP",5.56521739130435,-0.295500614393614,11.4259353970023,0.95,1128,"1128.15",,544,2020-08-13,6,2021,45,217,533,528,545,11,,
"abundance","simplexEDM","exclosures","PP",5.56521739130435,-0.295500614393614,11.4259353970023,0.95,1128,"1128.15",,545,2020-08-13,7,2021,45,217,533,528,545,12,,
