"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","simplexEDM","all","PF",0.230274281234045,-0.665343880676275,1.12589244314436,0.95,1180,"1180.11",,528,2020-08-27,2,2020,47,217,534,528,546,-6,,
"abundance","simplexEDM","all","PF",0.334303383721762,-0.74946402879176,1.41807079623529,0.95,1180,"1180.11",,529,2020-08-27,3,2020,47,217,534,528,546,-5,,
"abundance","simplexEDM","all","PF",0.294551486167154,-0.631490970984554,1.22059394331886,0.95,1180,"1180.11",,530,2020-08-27,4,2020,47,217,534,528,546,-4,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,531,2020-08-27,5,2020,47,217,534,528,546,-3,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,532,2020-08-27,6,2020,47,217,534,528,546,-2,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,533,2020-08-27,7,2020,47,217,534,528,546,-1,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,534,2020-08-27,8,2020,47,217,534,528,546,0,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,535,2020-08-27,9,2020,47,217,534,528,546,1,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,536,2020-08-27,10,2020,47,217,534,528,546,2,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,537,2020-08-27,11,2020,47,217,534,528,546,3,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,538,2020-08-27,12,2020,47,217,534,528,546,4,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,539,2020-08-27,1,2021,47,217,534,528,546,5,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,540,2020-08-27,2,2021,47,217,534,528,546,6,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,541,2020-08-27,3,2021,47,217,534,528,546,7,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,542,2020-08-27,4,2021,47,217,534,528,546,8,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,543,2020-08-27,5,2021,47,217,534,528,546,9,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,544,2020-08-27,6,2021,47,217,534,528,546,10,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,545,2020-08-27,7,2021,47,217,534,528,546,11,,
"abundance","simplexEDM","all","PF",0.142857142857143,-0.687741824966168,0.973456110680453,0.95,1180,"1180.11",,546,2020-08-27,8,2021,47,217,534,528,546,12,,
