"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-10-13",8,2022,"abundance","AutoArima","controls","PB",116,0.95,3.13189806388959,-0.763869176541602,7.02766530432079,"2957.8",2957,NA,559,217,560,559,572,-1,NA,NA
"2022-10-13",9,2022,"abundance","AutoArima","controls","PB",116,0.95,3.1410527448853,-2.7375549315888,9.01966042135941,"2957.8",2957,NA,560,217,560,559,572,0,NA,NA
"2022-10-13",10,2022,"abundance","AutoArima","controls","PB",116,0.95,3.15020742588102,-4.19411378415492,10.494528635917,"2957.8",2957,NA,561,217,560,559,572,1,NA,NA
"2022-10-13",11,2022,"abundance","AutoArima","controls","PB",116,0.95,3.15936210687673,-5.40335240771893,11.7220766214724,"2957.8",2957,NA,562,217,560,559,572,2,NA,NA
"2022-10-13",12,2022,"abundance","AutoArima","controls","PB",116,0.95,3.16851678787244,-6.45962455304848,12.7966581287934,"2957.8",2957,NA,563,217,560,559,572,3,NA,NA
"2022-10-13",1,2023,"abundance","AutoArima","controls","PB",116,0.95,3.17767146886815,-7.40921341305221,13.7645563507885,"2957.8",2957,NA,564,217,560,559,572,4,NA,NA
"2022-10-13",2,2023,"abundance","AutoArima","controls","PB",116,0.95,3.18682614986386,-8.27891226182674,14.6525645615545,"2957.8",2957,NA,565,217,560,559,572,5,NA,NA
"2022-10-13",3,2023,"abundance","AutoArima","controls","PB",116,0.95,3.19598083085957,-9.08588316234605,15.4778448240652,"2957.8",2957,NA,566,217,560,559,572,6,NA,NA
"2022-10-13",4,2023,"abundance","AutoArima","controls","PB",116,0.95,3.20513551185529,-9.84190280992043,16.252173833631,"2957.8",2957,NA,567,217,560,559,572,7,NA,NA
"2022-10-13",5,2023,"abundance","AutoArima","controls","PB",116,0.95,3.214290192851,-10.5554677858561,16.9840481715581,"2957.8",2957,NA,568,217,560,559,572,8,NA,NA
"2022-10-13",6,2023,"abundance","AutoArima","controls","PB",116,0.95,3.22344487384671,-11.2329468133777,17.6798365610711,"2957.8",2957,NA,569,217,560,559,572,9,NA,NA
"2022-10-13",7,2023,"abundance","AutoArima","controls","PB",116,0.95,3.23259955484242,-11.8792595775322,18.344458687217,"2957.8",2957,NA,570,217,560,559,572,10,NA,NA
"2022-10-13",8,2023,"abundance","AutoArima","controls","PB",116,0.95,3.24175423583813,-12.4983001560316,18.9818086277079,"2957.8",2957,NA,571,217,560,559,572,11,NA,NA
"2022-10-13",9,2023,"abundance","AutoArima","controls","PB",116,0.95,3.25090891683385,-13.0932135154444,19.5950313491121,"2957.8",2957,NA,572,217,560,559,572,12,NA,NA
