"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2020-10-22",2,2020,"abundance","nbGARCH","exclosures","RO",0.0174745245286116,0,0,"1335.16",53,0.95,1335,NA,528,217,536,528,548,-8,NA,NA
"2020-10-22",3,2020,"abundance","nbGARCH","exclosures","RO",0.0176068051960121,0,0,"1335.16",53,0.95,1335,NA,529,217,536,528,548,-7,NA,NA
"2020-10-22",4,2020,"abundance","nbGARCH","exclosures","RO",0.121570850431555,0,1,"1335.16",53,0.95,1335,NA,530,217,536,528,548,-6,NA,NA
"2020-10-22",5,2020,"abundance","nbGARCH","exclosures","RO",0.126829572919572,0,2,"1335.16",53,0.95,1335,NA,531,217,536,528,548,-5,NA,NA
"2020-10-22",6,2020,"abundance","nbGARCH","exclosures","RO",0.171850567720819,0,2,"1335.16",53,0.95,1335,NA,532,217,536,528,548,-4,NA,NA
"2020-10-22",7,2020,"abundance","nbGARCH","exclosures","RO",0.129274103075688,0,2,"1335.16",53,0.95,1335,NA,533,217,536,528,548,-3,NA,NA
"2020-10-22",8,2020,"abundance","nbGARCH","exclosures","RO",0.172012762386402,0,2,"1335.16",53,0.95,1335,NA,534,217,536,528,548,-2,NA,NA
"2020-10-22",9,2020,"abundance","nbGARCH","exclosures","RO",0.0956074272519822,0,1,"1335.16",53,0.95,1335,NA,535,217,536,528,548,-1,NA,NA
"2020-10-22",10,2020,"abundance","nbGARCH","exclosures","RO",0.27386824474038,0,3,"1335.16",53,0.95,1335,NA,536,217,536,528,548,0,NA,NA
"2020-10-22",11,2020,"abundance","nbGARCH","exclosures","RO",0.292443684962356,0,3,"1335.16",53,0.95,1335,NA,537,217,536,528,548,1,NA,NA
"2020-10-22",12,2020,"abundance","nbGARCH","exclosures","RO",0.246673306672943,0,2,"1335.16",53,0.95,1335,NA,538,217,536,528,548,2,NA,NA
"2020-10-22",1,2021,"abundance","nbGARCH","exclosures","RO",0.214247801248544,0,2,"1335.16",53,0.95,1335,NA,539,217,536,528,548,3,NA,NA
"2020-10-22",2,2021,"abundance","nbGARCH","exclosures","RO",0.177532100266219,0,2,"1335.16",53,0.95,1335,NA,540,217,536,528,548,4,NA,NA
"2020-10-22",3,2021,"abundance","nbGARCH","exclosures","RO",0.173858856691718,0,2,"1335.16",53,0.95,1335,NA,541,217,536,528,548,5,NA,NA
"2020-10-22",4,2021,"abundance","nbGARCH","exclosures","RO",0.0251453243361601,0,0,"1335.16",53,0.95,1335,NA,542,217,536,528,548,6,NA,NA
"2020-10-22",5,2021,"abundance","nbGARCH","exclosures","RO",0.0227224819230421,0,0,"1335.16",53,0.95,1335,NA,543,217,536,528,548,7,NA,NA
"2020-10-22",6,2021,"abundance","nbGARCH","exclosures","RO",0.0167524361269461,0,0,"1335.16",53,0.95,1335,NA,544,217,536,528,548,8,NA,NA
"2020-10-22",7,2021,"abundance","nbGARCH","exclosures","RO",0.0222131709016681,0,1,"1335.16",53,0.95,1335,NA,545,217,536,528,548,9,NA,NA
"2020-10-22",8,2021,"abundance","nbGARCH","exclosures","RO",0.0167330110332273,0,0,"1335.16",53,0.95,1335,NA,546,217,536,528,548,10,NA,NA
"2020-10-22",9,2021,"abundance","nbGARCH","exclosures","RO",0.0300349454476872,0,0,"1335.16",53,0.95,1335,NA,547,217,536,528,548,11,NA,NA
"2020-10-22",10,2021,"abundance","nbGARCH","exclosures","RO",0.010544700013885,0,0,"1335.16",53,0.95,1335,NA,548,217,536,528,548,12,NA,NA
