"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-04-21",1,2022,"abundance","ESSS",91,0.95,"controls","SF",7.45635012460423e-44,-0.968252639379617,0.968252639379617,"2387.16",2387,NA,552,217,554,552,566,-2,NA,NA
"2022-04-21",3,2022,"abundance","ESSS",91,0.95,"controls","SF",7.45635012460423e-44,-1.22065122468407,1.22065122468407,"2387.16",2387,NA,553,217,554,552,566,-1,NA,NA
"2022-04-21",4,2022,"abundance","ESSS",91,0.95,"controls","SF",7.45635012460423e-44,-1.42914857554414,1.42914857554414,"2387.16",2387,NA,554,217,554,552,566,0,NA,NA
"2022-04-21",4,2022,"abundance","ESSS",91,0.95,"controls","SF",7.45635012460423e-44,-1.61088233264785,1.61088233264785,"2387.16",2387,NA,555,217,554,552,566,1,NA,NA
"2022-04-21",5,2022,"abundance","ESSS",91,0.95,"controls","SF",7.45635012460423e-44,-1.77409642587264,1.77409642587264,"2387.16",2387,NA,556,217,554,552,566,2,NA,NA
"2022-04-21",6,2022,"abundance","ESSS",91,0.95,"controls","SF",7.45635012460423e-44,-1.9235109479676,1.9235109479676,"2387.16",2387,NA,557,217,554,552,566,3,NA,NA
"2022-04-21",7,2022,"abundance","ESSS",91,0.95,"controls","SF",7.45635012460423e-44,-2.06212768896796,2.06212768896796,"2387.16",2387,NA,558,217,554,552,566,4,NA,NA
"2022-04-21",8,2022,"abundance","ESSS",91,0.95,"controls","SF",7.45635012460423e-44,-2.19199608673589,2.19199608673589,"2387.16",2387,NA,559,217,554,552,566,5,NA,NA
"2022-04-21",9,2022,"abundance","ESSS",91,0.95,"controls","SF",7.45635012460423e-44,-2.31458918232212,2.31458918232212,"2387.16",2387,NA,560,217,554,552,566,6,NA,NA
"2022-04-21",10,2022,"abundance","ESSS",91,0.95,"controls","SF",7.45635012460423e-44,-2.43100788184237,2.43100788184237,"2387.16",2387,NA,561,217,554,552,566,7,NA,NA
"2022-04-21",11,2022,"abundance","ESSS",91,0.95,"controls","SF",7.45635012460423e-44,-2.54210061961301,2.54210061961301,"2387.16",2387,NA,562,217,554,552,566,8,NA,NA
"2022-04-21",12,2022,"abundance","ESSS",91,0.95,"controls","SF",7.45635012460423e-44,-2.6485376717906,2.6485376717906,"2387.16",2387,NA,563,217,554,552,566,9,NA,NA
"2022-04-21",1,2023,"abundance","ESSS",91,0.95,"controls","SF",7.45635012460423e-44,-2.75085950887192,2.75085950887192,"2387.16",2387,NA,564,217,554,552,566,10,NA,NA
"2022-04-21",2,2023,"abundance","ESSS",91,0.95,"controls","SF",7.45635012460423e-44,-2.84950947992952,2.84950947992952,"2387.16",2387,NA,565,217,554,552,566,11,NA,NA
"2022-04-21",3,2023,"abundance","ESSS",91,0.95,"controls","SF",7.45635012460423e-44,-2.94485662042574,2.94485662042574,"2387.16",2387,NA,566,217,554,552,566,12,NA,NA
