"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","OL",0.164229087058615,0,1,0.95,1125,"1125.05",,528,2020-08-13,2,2020,45,217,533,528,545,-5,,
"abundance","pevGARCH","exclosures","OL",0.191099888061537,0,1,0.95,1125,"1125.05",,529,2020-08-13,3,2020,45,217,533,528,545,-4,,
"abundance","pevGARCH","exclosures","OL",0.195495130206684,0,1,0.95,1125,"1125.05",,530,2020-08-13,4,2020,45,217,533,528,545,-3,,
"abundance","pevGARCH","exclosures","OL",0.19621402475023,0,1,0.95,1125,"1125.05",,531,2020-08-13,5,2020,45,217,533,528,545,-2,,
"abundance","pevGARCH","exclosures","OL",0.196331607701464,0,1,0.95,1125,"1125.05",,532,2020-08-13,6,2020,45,217,533,528,545,-1,,
"abundance","pevGARCH","exclosures","OL",0.196350839637284,0,1,0.95,1125,"1125.05",,533,2020-08-13,7,2020,45,217,533,528,545,0,,
"abundance","pevGARCH","exclosures","OL",0.196353985223259,0,1,0.95,1125,"1125.05",,534,2020-08-13,8,2020,45,217,533,528,545,1,,
"abundance","pevGARCH","exclosures","OL",0.19635449971701,0,1,0.95,1125,"1125.05",,535,2020-08-13,9,2020,45,217,533,528,545,2,,
"abundance","pevGARCH","exclosures","OL",0.196354583867887,0,1,0.95,1125,"1125.05",,536,2020-08-13,10,2020,45,217,533,528,545,3,,
"abundance","pevGARCH","exclosures","OL",0.196354597631651,0,1,0.95,1125,"1125.05",,537,2020-08-13,11,2020,45,217,533,528,545,4,,
"abundance","pevGARCH","exclosures","OL",0.196354599882859,0,1,0.95,1125,"1125.05",,538,2020-08-13,12,2020,45,217,533,528,545,5,,
"abundance","pevGARCH","exclosures","OL",0.196354600251068,0,1,0.95,1125,"1125.05",,539,2020-08-13,1,2021,45,217,533,528,545,6,,
"abundance","pevGARCH","exclosures","OL",0.196354600311292,0,1,0.95,1125,"1125.05",,540,2020-08-13,2,2021,45,217,533,528,545,7,,
"abundance","pevGARCH","exclosures","OL",0.196385225365231,0,1,0.95,1125,"1125.05",,541,2020-08-13,3,2021,45,217,533,528,545,8,,
"abundance","pevGARCH","exclosures","OL",0.196394831324474,0,1,0.95,1125,"1125.05",,542,2020-08-13,4,2021,45,217,533,528,545,9,,
"abundance","pevGARCH","exclosures","OL",0.196397144683888,0,1,0.95,1125,"1125.05",,543,2020-08-13,5,2021,45,217,533,528,545,10,,
"abundance","pevGARCH","exclosures","OL",0.196397644218561,0,1,0.95,1125,"1125.05",,544,2020-08-13,6,2021,45,217,533,528,545,11,,
"abundance","pevGARCH","exclosures","OL",0.196397745736573,0,1,0.95,1125,"1125.05",,545,2020-08-13,7,2021,45,217,533,528,545,12,,
