"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","OL",0.95,0.260057452200293,0,1,2733,"2733.06",,555,2022-07-28,4,2022,105,217,557,555,569,-2,,
"abundance","pevGARCH","controls","OL",0.95,0.28993821356474,0,2,2733,"2733.06",,556,2022-07-28,5,2022,105,217,557,555,569,-1,,
"abundance","pevGARCH","controls","OL",0.95,0.251317033235052,0,2,2733,"2733.06",,557,2022-07-28,6,2022,105,217,557,555,569,0,,
"abundance","pevGARCH","controls","OL",0.95,0.235325075471925,0,2,2733,"2733.06",,558,2022-07-28,7,2022,105,217,557,555,569,1,,
"abundance","pevGARCH","controls","OL",0.95,0.244560244053693,0,2,2733,"2733.06",,559,2022-07-28,8,2022,105,217,557,555,569,2,,
"abundance","pevGARCH","controls","OL",0.95,0.281464943491911,0,2,2733,"2733.06",,560,2022-07-28,9,2022,105,217,557,555,569,3,,
"abundance","pevGARCH","controls","OL",0.95,0.355336041843688,0,2,2733,"2733.06",,561,2022-07-28,10,2022,105,217,557,555,569,4,,
"abundance","pevGARCH","controls","OL",0.95,0.426513055271721,0,2,2733,"2733.06",,562,2022-07-28,11,2022,105,217,557,555,569,5,,
"abundance","pevGARCH","controls","OL",0.95,0.474414138986133,0,2,2733,"2733.06",,563,2022-07-28,12,2022,105,217,557,555,569,6,,
"abundance","pevGARCH","controls","OL",0.95,0.517987971518483,0,2,2733,"2733.06",,564,2022-07-28,1,2023,105,217,557,555,569,7,,
"abundance","pevGARCH","controls","OL",0.95,0.489526399494651,0,2,2733,"2733.06",,565,2022-07-28,2,2023,105,217,557,555,569,8,,
"abundance","pevGARCH","controls","OL",0.95,0.505315484730609,0,3,2733,"2733.06",,566,2022-07-28,3,2023,105,217,557,555,569,9,,
"abundance","pevGARCH","controls","OL",0.95,0.416264837782788,0,2,2733,"2733.06",,567,2022-07-28,4,2023,105,217,557,555,569,10,,
"abundance","pevGARCH","controls","OL",0.95,0.330905947862471,0,2,2733,"2733.06",,568,2022-07-28,5,2023,105,217,557,555,569,11,,
"abundance","pevGARCH","controls","OL",0.95,0.31101184062728,0,2,2733,"2733.06",,569,2022-07-28,6,2023,105,217,557,555,569,12,,
