"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","all","SH",0.95,1.04232682469946,0,3,2600,"2600.21",,555,2022-06-16,4,2022,99,217,556,555,568,-1,,
"abundance","pevGARCH","all","SH",0.95,1.03153617972372,0,4,2600,"2600.21",,556,2022-06-16,5,2022,99,217,556,555,568,0,,
"abundance","pevGARCH","all","SH",0.95,0.989815718573662,0,4,2600,"2600.21",,557,2022-06-16,6,2022,99,217,556,555,568,1,,
"abundance","pevGARCH","all","SH",0.95,0.937769083382515,0,4,2600,"2600.21",,558,2022-06-16,7,2022,99,217,556,555,568,2,,
"abundance","pevGARCH","all","SH",0.95,0.892849290932073,0,3,2600,"2600.21",,559,2022-06-16,8,2022,99,217,556,555,568,3,,
"abundance","pevGARCH","all","SH",0.95,0.867651089223423,0,3,2600,"2600.21",,560,2022-06-16,9,2022,99,217,556,555,568,4,,
"abundance","pevGARCH","all","SH",0.95,0.867398310886284,0,4,2600,"2600.21",,561,2022-06-16,10,2022,99,217,556,555,568,5,,
"abundance","pevGARCH","all","SH",0.95,0.891618026273098,0,4,2600,"2600.21",,562,2022-06-16,11,2022,99,217,556,555,568,6,,
"abundance","pevGARCH","all","SH",0.95,0.990874164615779,0,4,2600,"2600.21",,563,2022-06-16,12,2022,99,217,556,555,568,7,,
"abundance","pevGARCH","all","SH",0.95,1.05263295271872,0,4,2600,"2600.21",,564,2022-06-16,1,2023,99,217,556,555,568,8,,
"abundance","pevGARCH","all","SH",0.95,1.07769125932278,0,4,2600,"2600.21",,565,2022-06-16,2,2023,99,217,556,555,568,9,,
"abundance","pevGARCH","all","SH",0.95,1.06672679793988,0,4,2600,"2600.21",,566,2022-06-16,3,2023,99,217,556,555,568,10,,
"abundance","pevGARCH","all","SH",0.95,1.03132692362491,0,4,2600,"2600.21",,567,2022-06-16,4,2023,99,217,556,555,568,11,,
"abundance","pevGARCH","all","SH",0.95,1.01372721495477,0,4,2600,"2600.21",,568,2022-06-16,5,2023,99,217,556,555,568,12,,
