"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-05-05",4,2022,"abundance","NaiveArima","exclosures","PL",93,0.95,0,-0.627989090017913,0.627989090017913,"2446.11",2446,NA,554,217,555,554,567,-1,NA,NA
"2022-05-05",4,2022,"abundance","NaiveArima","exclosures","PL",93,0.95,0,-0.888110688125671,0.888110688125671,"2446.11",2446,NA,555,217,555,554,567,0,NA,NA
"2022-05-05",5,2022,"abundance","NaiveArima","exclosures","PL",93,0.95,0,-1.08770901050997,1.08770901050997,"2446.11",2446,NA,556,217,555,554,567,1,NA,NA
"2022-05-05",6,2022,"abundance","NaiveArima","exclosures","PL",93,0.95,0,-1.25597818003583,1.25597818003583,"2446.11",2446,NA,557,217,555,554,567,2,NA,NA
"2022-05-05",7,2022,"abundance","NaiveArima","exclosures","PL",93,0.95,0,-1.40422629440829,1.40422629440829,"2446.11",2446,NA,558,217,555,554,567,3,NA,NA
"2022-05-05",8,2022,"abundance","NaiveArima","exclosures","PL",93,0.95,0,-1.53825283457862,1.53825283457862,"2446.11",2446,NA,559,217,555,554,567,4,NA,NA
"2022-05-05",9,2022,"abundance","NaiveArima","exclosures","PL",93,0.95,0,-1.66150295824915,1.66150295824915,"2446.11",2446,NA,560,217,555,554,567,5,NA,NA
"2022-05-05",10,2022,"abundance","NaiveArima","exclosures","PL",93,0.95,0,-1.77622137625134,1.77622137625134,"2446.11",2446,NA,561,217,555,554,567,6,NA,NA
"2022-05-05",11,2022,"abundance","NaiveArima","exclosures","PL",93,0.95,0,-1.88396727005374,1.88396727005374,"2446.11",2446,NA,562,217,555,554,567,7,NA,NA
"2022-05-05",12,2022,"abundance","NaiveArima","exclosures","PL",93,0.95,0,-1.98587587019311,1.98587587019311,"2446.11",2446,NA,563,217,555,554,567,8,NA,NA
"2022-05-05",1,2023,"abundance","NaiveArima","exclosures","PL",93,0.95,0,-2.08280418402614,2.08280418402614,"2446.11",2446,NA,564,217,555,554,567,9,NA,NA
"2022-05-05",2,2023,"abundance","NaiveArima","exclosures","PL",93,0.95,0,-2.17541802101994,2.17541802101994,"2446.11",2446,NA,565,217,555,554,567,10,NA,NA
"2022-05-05",3,2023,"abundance","NaiveArima","exclosures","PL",93,0.95,0,-2.26424686449156,2.26424686449156,"2446.11",2446,NA,566,217,555,554,567,11,NA,NA
"2022-05-05",4,2023,"abundance","NaiveArima","exclosures","PL",93,0.95,0,-2.34972001747897,2.34972001747897,"2446.11",2446,NA,567,217,555,554,567,12,NA,NA
