"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","simplexEDM","all","DS",0.0344827586206895,-0.323143260809395,0.392108778050774,0.95,460,"460.04",,527,2020-01-31,1,2020,20,217,527,527,539,0,,
"abundance","simplexEDM","all","DS",0.0344827586206897,-0.323143260809396,0.392108778050775,0.95,460,"460.04",,528,2020-01-31,2,2020,20,217,527,527,539,1,,
"abundance","simplexEDM","all","DS",0.0344827586206897,-0.323143260809396,0.392108778050775,0.95,460,"460.04",,529,2020-01-31,3,2020,20,217,527,527,539,2,,
"abundance","simplexEDM","all","DS",0.0344827586206897,-0.323143260809396,0.392108778050775,0.95,460,"460.04",,530,2020-01-31,4,2020,20,217,527,527,539,3,,
"abundance","simplexEDM","all","DS",0.0344827586206897,-0.323143260809396,0.392108778050775,0.95,460,"460.04",,531,2020-01-31,5,2020,20,217,527,527,539,4,,
"abundance","simplexEDM","all","DS",0.0344827586206897,-0.323143260809396,0.392108778050775,0.95,460,"460.04",,532,2020-01-31,6,2020,20,217,527,527,539,5,,
"abundance","simplexEDM","all","DS",0.0344827586206897,-0.323143260809396,0.392108778050775,0.95,460,"460.04",,533,2020-01-31,7,2020,20,217,527,527,539,6,,
"abundance","simplexEDM","all","DS",0.0344827586206897,-0.323143260809396,0.392108778050775,0.95,460,"460.04",,534,2020-01-31,8,2020,20,217,527,527,539,7,,
"abundance","simplexEDM","all","DS",0.0344827586206897,-0.323143260809396,0.392108778050775,0.95,460,"460.04",,535,2020-01-31,9,2020,20,217,527,527,539,8,,
"abundance","simplexEDM","all","DS",0.0344827586206897,-0.323143260809396,0.392108778050775,0.95,460,"460.04",,536,2020-01-31,10,2020,20,217,527,527,539,9,,
"abundance","simplexEDM","all","DS",0.0344827586206897,-0.323143260809396,0.392108778050775,0.95,460,"460.04",,537,2020-01-31,11,2020,20,217,527,527,539,10,,
"abundance","simplexEDM","all","DS",0.0344827586206897,-0.323143260809396,0.392108778050775,0.95,460,"460.04",,538,2020-01-31,12,2020,20,217,527,527,539,11,,
"abundance","simplexEDM","all","DS",0.0344827586206897,-0.323143260809396,0.392108778050775,0.95,460,"460.04",,539,2020-01-31,1,2021,20,217,527,527,539,12,,
