"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-04-14",1,2022,"abundance","NaiveArima","controls","NA",90,0.95,0,-0.797092080372886,0.797092080372886,"2367.5",2367,NA,552,217,554,552,566,-2,NA,NA
"2022-04-14",3,2022,"abundance","NaiveArima","controls","NA",90,0.95,0,-1.12725843052352,1.12725843052352,"2367.5",2367,NA,553,217,554,552,566,-1,NA,NA
"2022-04-14",4,2022,"abundance","NaiveArima","controls","NA",90,0.95,0,-1.38060398151661,1.38060398151661,"2367.5",2367,NA,554,217,554,552,566,0,NA,NA
"2022-04-14",4,2022,"abundance","NaiveArima","controls","NA",90,0.95,0,-1.59418416074577,1.59418416074577,"2367.5",2367,NA,555,217,554,552,566,1,NA,NA
"2022-04-14",5,2022,"abundance","NaiveArima","controls","NA",90,0.95,0,-1.7823520760405,1.7823520760405,"2367.5",2367,NA,556,217,554,552,566,2,NA,NA
"2022-04-14",6,2022,"abundance","NaiveArima","controls","NA",90,0.95,0,-1.95246887492709,1.95246887492709,"2367.5",2367,NA,557,217,554,552,566,3,NA,NA
"2022-04-14",7,2022,"abundance","NaiveArima","controls","NA",90,0.95,0,-2.10890741668577,2.10890741668577,"2367.5",2367,NA,558,217,554,552,566,4,NA,NA
"2022-04-14",8,2022,"abundance","NaiveArima","controls","NA",90,0.95,0,-2.25451686104704,2.25451686104704,"2367.5",2367,NA,559,217,554,552,566,5,NA,NA
"2022-04-14",9,2022,"abundance","NaiveArima","controls","NA",90,0.95,0,-2.39127624111866,2.39127624111866,"2367.5",2367,NA,560,217,554,552,566,6,NA,NA
"2022-04-14",10,2022,"abundance","NaiveArima","controls","NA",90,0.95,0,-2.52062647886032,2.52062647886032,"2367.5",2367,NA,561,217,554,552,566,7,NA,NA
"2022-04-14",11,2022,"abundance","NaiveArima","controls","NA",90,0.95,0,-2.64365535396067,2.64365535396067,"2367.5",2367,NA,562,217,554,552,566,8,NA,NA
"2022-04-14",12,2022,"abundance","NaiveArima","controls","NA",90,0.95,0,-2.76120796303323,2.76120796303323,"2367.5",2367,NA,563,217,554,552,566,9,NA,NA
"2022-04-14",1,2023,"abundance","NaiveArima","controls","NA",90,0.95,0,-2.8739563670507,2.8739563670507,"2367.5",2367,NA,564,217,554,552,566,10,NA,NA
"2022-04-14",2,2023,"abundance","NaiveArima","controls","NA",90,0.95,0,-2.98244547046622,2.98244547046622,"2367.5",2367,NA,565,217,554,552,566,11,NA,NA
"2022-04-14",3,2023,"abundance","NaiveArima","controls","NA",90,0.95,0,-3.08712435267801,3.08712435267801,"2367.5",2367,NA,566,217,554,552,566,12,NA,NA
