"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","SF",0.95,0.242627278691938,0,2,2843,"2843.17",,559,2022-09-01,8,2022,110,217,559,559,571,0,,
"abundance","pevGARCH","controls","SF",0.95,0.242930847339869,0,2,2843,"2843.17",,560,2022-09-01,9,2022,110,217,559,559,571,1,,
"abundance","pevGARCH","controls","SF",0.95,0.190290549665126,0,1,2843,"2843.17",,561,2022-09-01,10,2022,110,217,559,559,571,2,,
"abundance","pevGARCH","controls","SF",0.95,0.154849477896023,0,1,2843,"2843.17",,562,2022-09-01,11,2022,110,217,559,559,571,3,,
"abundance","pevGARCH","controls","SF",0.95,0.139557901283567,0,1,2843,"2843.17",,563,2022-09-01,12,2022,110,217,559,559,571,4,,
"abundance","pevGARCH","controls","SF",0.95,0.136196858891586,0,1,2843,"2843.17",,564,2022-09-01,1,2023,110,217,559,559,571,5,,
"abundance","pevGARCH","controls","SF",0.95,0.15831414713956,0,1,2843,"2843.17",,565,2022-09-01,2,2023,110,217,559,559,571,6,,
"abundance","pevGARCH","controls","SF",0.95,0.149758760115087,0,1,2843,"2843.17",,566,2022-09-01,3,2023,110,217,559,559,571,7,,
"abundance","pevGARCH","controls","SF",0.95,0.146599509939027,0,1,2843,"2843.17",,567,2022-09-01,4,2023,110,217,559,559,571,8,,
"abundance","pevGARCH","controls","SF",0.95,0.188820574839988,0,1,2843,"2843.17",,568,2022-09-01,5,2023,110,217,559,559,571,9,,
"abundance","pevGARCH","controls","SF",0.95,0.230977893218364,0,1,2843,"2843.17",,569,2022-09-01,6,2023,110,217,559,559,571,10,,
"abundance","pevGARCH","controls","SF",0.95,0.268857816792223,0,2,2843,"2843.17",,570,2022-09-01,7,2023,110,217,559,559,571,11,,
"abundance","pevGARCH","controls","SF",0.95,0.222042460679476,0,1,2843,"2843.17",,571,2022-09-01,8,2023,110,217,559,559,571,12,,
