"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_RW","dm_controls","DM",21.221,13.072,30.179,0.95,2635,"2635.01",,555,2022-06-30,4,2022,101,217,557,555,569,-2,,
"abundance","jags_RW","dm_controls","DM",34.811,0.456,121.214,0.95,2635,"2635.01",,556,2022-06-30,5,2022,101,217,557,555,569,-1,,
"abundance","jags_RW","dm_controls","DM",45.172,1.675,196.9,0.95,2635,"2635.01",,557,2022-06-30,6,2022,101,217,557,555,569,0,,
"abundance","jags_RW","dm_controls","DM",50.486,0.936,196.9,0.95,2635,"2635.01",,558,2022-06-30,7,2022,101,217,557,555,569,1,,
"abundance","jags_RW","dm_controls","DM",52.962,0.541,196.9,0.95,2635,"2635.01",,559,2022-06-30,8,2022,101,217,557,555,569,2,,
"abundance","jags_RW","dm_controls","DM",54.151,0.317,196.9,0.95,2635,"2635.01",,560,2022-06-30,9,2022,101,217,557,555,569,3,,
"abundance","jags_RW","dm_controls","DM",54.03,0.178,196.9,0.95,2635,"2635.01",,561,2022-06-30,10,2022,101,217,557,555,569,4,,
"abundance","jags_RW","dm_controls","DM",54.412,0.104,196.9,0.95,2635,"2635.01",,562,2022-06-30,11,2022,101,217,557,555,569,5,,
"abundance","jags_RW","dm_controls","DM",54.024,0.045,196.9,0.95,2635,"2635.01",,563,2022-06-30,12,2022,101,217,557,555,569,6,,
"abundance","jags_RW","dm_controls","DM",52.602,0.006,196.9,0.95,2635,"2635.01",,564,2022-06-30,1,2023,101,217,557,555,569,7,,
"abundance","jags_RW","dm_controls","DM",51.853,0,196.9,0.95,2635,"2635.01",,565,2022-06-30,2,2023,101,217,557,555,569,8,,
"abundance","jags_RW","dm_controls","DM",51.277,0,196.9,0.95,2635,"2635.01",,566,2022-06-30,3,2023,101,217,557,555,569,9,,
"abundance","jags_RW","dm_controls","DM",50.968,0,196.9,0.95,2635,"2635.01",,567,2022-06-30,4,2023,101,217,557,555,569,10,,
"abundance","jags_RW","dm_controls","DM",49.956,0,196.9,0.95,2635,"2635.01",,568,2022-06-30,5,2023,101,217,557,555,569,11,,
"abundance","jags_RW","dm_controls","DM",49.062,0,196.9,0.95,2635,"2635.01",,569,2022-06-30,6,2023,101,217,557,555,569,12,,
