"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","PE",1.52346160603415,0,4,0.95,615,"615.08",,528,2020-02-27,2,2020,26,217,528,528,540,0,,
"abundance","pevGARCH","exclosures","PE",1.14167841347445,0,4,0.95,615,"615.08",,529,2020-02-27,3,2020,26,217,528,528,540,1,,
"abundance","pevGARCH","exclosures","PE",0.816196915596599,0,3,0.95,615,"615.08",,530,2020-02-27,4,2020,26,217,528,528,540,2,,
"abundance","pevGARCH","exclosures","PE",0.56590172055691,0,3,0.95,615,"615.08",,531,2020-02-27,5,2020,26,217,528,528,540,3,,
"abundance","pevGARCH","exclosures","PE",0.418253118951337,0,2,0.95,615,"615.08",,532,2020-02-27,6,2020,26,217,528,528,540,4,,
"abundance","pevGARCH","exclosures","PE",0.369383525563409,0,2,0.95,615,"615.08",,533,2020-02-27,7,2020,26,217,528,528,540,5,,
"abundance","pevGARCH","exclosures","PE",0.384166368375302,0,2,0.95,615,"615.08",,534,2020-02-27,8,2020,26,217,528,528,540,6,,
"abundance","pevGARCH","exclosures","PE",0.426573849736676,0,2,0.95,615,"615.08",,535,2020-02-27,9,2020,26,217,528,528,540,7,,
"abundance","pevGARCH","exclosures","PE",0.485634715570872,0,2,0.95,615,"615.08",,536,2020-02-27,10,2020,26,217,528,528,540,8,,
"abundance","pevGARCH","exclosures","PE",0.611465865412191,0,3,0.95,615,"615.08",,537,2020-02-27,11,2020,26,217,528,528,540,9,,
"abundance","pevGARCH","exclosures","PE",0.768619545711571,0,3,0.95,615,"615.08",,538,2020-02-27,12,2020,26,217,528,528,540,10,,
"abundance","pevGARCH","exclosures","PE",0.898833005616038,0,4,0.95,615,"615.08",,539,2020-02-27,1,2021,26,217,528,528,540,11,,
"abundance","pevGARCH","exclosures","PE",0.974346497839869,0,4,0.95,615,"615.08",,540,2020-02-27,2,2021,26,217,528,528,540,12,,
