"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"exclosures","OT",1.44405318118921e-13,-2.74990037242681,2.7499003724271,2566,"2566.06",,555,2022-06-09,4,2022,98,217,556,555,568,-1,,
"abundance","ESSS",0.95,"exclosures","OT",1.44405318118921e-13,-3.23767001551217,3.23767001551246,2566,"2566.06",,556,2022-06-09,5,2022,98,217,556,555,568,0,,
"abundance","ESSS",0.95,"exclosures","OT",1.44405318118921e-13,-3.66101928435512,3.66101928435541,2566,"2566.06",,557,2022-06-09,6,2022,98,217,556,555,568,1,,
"abundance","ESSS",0.95,"exclosures","OT",1.44405318118921e-13,-4.04024965459977,4.04024965460006,2566,"2566.06",,558,2022-06-09,7,2022,98,217,556,555,568,2,,
"abundance","ESSS",0.95,"exclosures","OT",1.44405318118921e-13,-4.38681802022457,4.38681802022486,2566,"2566.06",,559,2022-06-09,8,2022,98,217,556,555,568,3,,
"abundance","ESSS",0.95,"exclosures","OT",1.44405318118921e-13,-4.70794301299841,4.7079430129987,2566,"2566.06",,560,2022-06-09,9,2022,98,217,556,555,568,4,,
"abundance","ESSS",0.95,"exclosures","OT",1.44405318118921e-13,-5.00852098774819,5.00852098774848,2566,"2566.06",,561,2022-06-09,10,2022,98,217,556,555,568,5,,
"abundance","ESSS",0.95,"exclosures","OT",1.44405318118921e-13,-5.29205419055659,5.29205419055688,2566,"2566.06",,562,2022-06-09,11,2022,98,217,556,555,568,6,,
"abundance","ESSS",0.95,"exclosures","OT",1.44405318118921e-13,-5.56115029709332,5.56115029709361,2566,"2566.06",,563,2022-06-09,12,2022,98,217,556,555,568,7,,
"abundance","ESSS",0.95,"exclosures","OT",1.44405318118921e-13,-5.81781296519015,5.81781296519044,2566,"2566.06",,564,2022-06-09,1,2023,98,217,556,555,568,8,,
"abundance","ESSS",0.95,"exclosures","OT",1.44405318118921e-13,-6.06362125870409,6.06362125870438,2566,"2566.06",,565,2022-06-09,2,2023,98,217,556,555,568,9,,
"abundance","ESSS",0.95,"exclosures","OT",1.44405318118921e-13,-6.29984585843826,6.29984585843855,2566,"2566.06",,566,2022-06-09,3,2023,98,217,556,555,568,10,,
"abundance","ESSS",0.95,"exclosures","OT",1.44405318118921e-13,-6.52752731983216,6.52752731983245,2566,"2566.06",,567,2022-06-09,4,2023,98,217,556,555,568,11,,
"abundance","ESSS",0.95,"exclosures","OT",1.44405318118921e-13,-6.74753050991463,6.74753050991492,2566,"2566.06",,568,2022-06-09,5,2023,98,217,556,555,568,12,,
