"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-05-26",4,2022,"abundance","NaiveArima","exclosures","total",96,0.95,49,28.6843496701917,69.3156503298083,"2524.19",2524,NA,555,217,555,555,567,0,NA,NA
"2022-05-26",5,2022,"abundance","NaiveArima","exclosures","total",96,0.95,49,20.2693317751556,77.7306682248444,"2524.19",2524,NA,556,217,555,555,567,1,NA,NA
"2022-05-26",6,2022,"abundance","NaiveArima","exclosures","total",96,0.95,49,13.8122614399686,84.1877385600314,"2524.19",2524,NA,557,217,555,555,567,2,NA,NA
"2022-05-26",7,2022,"abundance","NaiveArima","exclosures","total",96,0.95,49,8.36869934038337,89.6313006596166,"2524.19",2524,NA,558,217,555,555,567,3,NA,NA
"2022-05-26",8,2022,"abundance","NaiveArima","exclosures","total",96,0.95,49,3.57282485543258,94.4271751445674,"2524.19",2524,NA,559,217,555,555,567,4,NA,NA
"2022-05-26",9,2022,"abundance","NaiveArima","exclosures","total",96,0.95,49,-0.762977100835165,98.7629771008352,"2524.19",2524,NA,560,217,555,555,567,5,NA,NA
"2022-05-26",10,2022,"abundance","NaiveArima","exclosures","total",96,0.95,49,-4.75015849522015,102.75015849522,"2524.19",2524,NA,561,217,555,555,567,6,NA,NA
"2022-05-26",11,2022,"abundance","NaiveArima","exclosures","total",96,0.95,49,-8.46133644968874,106.461336449689,"2524.19",2524,NA,562,217,555,555,567,7,NA,NA
"2022-05-26",12,2022,"abundance","NaiveArima","exclosures","total",96,0.95,49,-11.946950989425,109.946950989425,"2524.19",2524,NA,563,217,555,555,567,8,NA,NA
"2022-05-26",1,2023,"abundance","NaiveArima","exclosures","total",96,0.95,49,-15.2437271897452,113.243727189745,"2524.19",2524,NA,564,217,555,555,567,9,NA,NA
"2022-05-26",2,2023,"abundance","NaiveArima","exclosures","total",96,0.95,49,-18.3793895160341,116.379389516034,"2524.19",2524,NA,565,217,555,555,567,10,NA,NA
"2022-05-26",3,2023,"abundance","NaiveArima","exclosures","total",96,0.95,49,-21.3754771200629,119.375477120063,"2524.19",2524,NA,566,217,555,555,567,11,NA,NA
"2022-05-26",4,2023,"abundance","NaiveArima","exclosures","total",96,0.95,49,-24.2491189585208,122.249118958521,"2524.19",2524,NA,567,217,555,555,567,12,NA,NA
