"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","dm_controls","DM",16.7358885668017,9,25,0.95,1960,"1960.01",,550,2021-12-16,12,2021,75,217,550,550,562,0,,
"abundance","pevGARCH","dm_controls","DM",17.7231800607709,8,30,0.95,1960,"1960.01",,551,2021-12-16,1,2022,75,217,550,550,562,1,,
"abundance","pevGARCH","dm_controls","DM",18.3329974543646,7,33,0.95,1960,"1960.01",,552,2021-12-16,2,2022,75,217,550,550,562,2,,
"abundance","pevGARCH","dm_controls","DM",18.6103693403749,7,33,0.95,1960,"1960.01",,553,2021-12-16,3,2022,75,217,550,550,562,3,,
"abundance","pevGARCH","dm_controls","DM",18.7323876464328,6,35,0.95,1960,"1960.01",,554,2021-12-16,4,2022,75,217,550,550,562,4,,
"abundance","pevGARCH","dm_controls","DM",18.2468254043402,6,33,0.95,1960,"1960.01",,555,2021-12-16,4,2022,75,217,550,550,562,5,,
"abundance","pevGARCH","dm_controls","DM",17.4202968811264,5,32,0.95,1960,"1960.01",,556,2021-12-16,5,2022,75,217,550,550,562,6,,
"abundance","pevGARCH","dm_controls","DM",16.5506682117601,5,31,0.95,1960,"1960.01",,557,2021-12-16,6,2022,75,217,550,550,562,7,,
"abundance","pevGARCH","dm_controls","DM",15.6089834360404,4,30,0.95,1960,"1960.01",,558,2021-12-16,7,2022,75,217,550,550,562,8,,
"abundance","pevGARCH","dm_controls","DM",15.157706825289,4,28,0.95,1960,"1960.01",,559,2021-12-16,8,2022,75,217,550,550,562,9,,
"abundance","pevGARCH","dm_controls","DM",15.0593018034613,4,29,0.95,1960,"1960.01",,560,2021-12-16,9,2022,75,217,550,550,562,10,,
"abundance","pevGARCH","dm_controls","DM",15.254007591993,4,29,0.95,1960,"1960.01",,561,2021-12-16,10,2022,75,217,550,550,562,11,,
"abundance","pevGARCH","dm_controls","DM",15.74938144687,4,29,0.95,1960,"1960.01",,562,2021-12-16,11,2022,75,217,550,550,562,12,,
