"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH",0.95,"controls","PB",2.92979843841963,0,6,2857,"2857.08",,559,2022-09-08,8,2022,111,217,559,559,571,0,,
"abundance","nbGARCH",0.95,"controls","PB",2.87866055995774,0,8,2857,"2857.08",,560,2022-09-08,9,2022,111,217,559,559,571,1,,
"abundance","nbGARCH",0.95,"controls","PB",2.84145778280124,0,8,2857,"2857.08",,561,2022-09-08,10,2022,111,217,559,559,571,2,,
"abundance","nbGARCH",0.95,"controls","PB",2.81435290170012,0,9,2857,"2857.08",,562,2022-09-08,11,2022,111,217,559,559,571,3,,
"abundance","nbGARCH",0.95,"controls","PB",2.8102569848097,0,9,2857,"2857.08",,563,2022-09-08,12,2022,111,217,559,559,571,4,,
"abundance","nbGARCH",0.95,"controls","PB",2.80147499790451,0,9,2857,"2857.08",,564,2022-09-08,1,2023,111,217,559,559,571,5,,
"abundance","nbGARCH",0.95,"controls","PB",2.78522125235209,0,9,2857,"2857.08",,565,2022-09-08,2,2023,111,217,559,559,571,6,,
"abundance","nbGARCH",0.95,"controls","PB",2.78316881891808,0,9,2857,"2857.08",,566,2022-09-08,3,2023,111,217,559,559,571,7,,
"abundance","nbGARCH",0.95,"controls","PB",2.78166804580605,0,9,2857,"2857.08",,567,2022-09-08,4,2023,111,217,559,559,571,8,,
"abundance","nbGARCH",0.95,"controls","PB",2.78057065295894,0,10,2857,"2857.08",,568,2022-09-08,5,2023,111,217,559,559,571,9,,
"abundance","nbGARCH",0.95,"controls","PB",2.7855043523844,0,9,2857,"2857.08",,569,2022-09-08,6,2023,111,217,559,559,571,10,,
"abundance","nbGARCH",0.95,"controls","PB",2.78911940511641,0,9,2857,"2857.08",,570,2022-09-08,7,2023,111,217,559,559,571,11,,
"abundance","nbGARCH",0.95,"controls","PB",2.79580406303176,0,9,2857,"2857.08",,571,2022-09-08,8,2023,111,217,559,559,571,12,,
