"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH",0.95,"exclosures","DO",0.280559691919498,0,2,3062,"3062.03",,565,2023-02-23,2,2023,120,217,565,565,577,0,,
"abundance","nbGARCH",0.95,"exclosures","DO",0.358941514155049,0,2,3062,"3062.03",,566,2023-02-23,3,2023,120,217,565,565,577,1,,
"abundance","nbGARCH",0.95,"exclosures","DO",0.380775080273808,0,2,3062,"3062.03",,567,2023-02-23,4,2023,120,217,565,565,577,2,,
"abundance","nbGARCH",0.95,"exclosures","DO",0.386922957784009,0,2,3062,"3062.03",,568,2023-02-23,5,2023,120,217,565,565,577,3,,
"abundance","nbGARCH",0.95,"exclosures","DO",0.388639272456494,0,2,3062,"3062.03",,569,2023-02-23,6,2023,120,217,565,565,577,4,,
"abundance","nbGARCH",0.95,"exclosures","DO",0.389209833291446,0,2,3062,"3062.03",,570,2023-02-23,7,2023,120,217,565,565,577,5,,
"abundance","nbGARCH",0.95,"exclosures","DO",0.389369153087965,0,2,3062,"3062.03",,571,2023-02-23,8,2023,120,217,565,565,577,6,,
"abundance","nbGARCH",0.95,"exclosures","DO",0.389413640495939,0,2,3062,"3062.03",,572,2023-02-23,9,2023,120,217,565,565,577,7,,
"abundance","nbGARCH",0.95,"exclosures","DO",0.38942606286258,0,2,3062,"3062.03",,573,2023-02-23,10,2023,120,217,565,565,577,8,,
"abundance","nbGARCH",0.95,"exclosures","DO",0.389429531600999,0,2,3062,"3062.03",,574,2023-02-23,11,2023,120,217,565,565,577,9,,
"abundance","nbGARCH",0.95,"exclosures","DO",0.38943050018825,0,2,3062,"3062.03",,575,2023-02-23,12,2023,120,217,565,565,577,10,,
"abundance","nbGARCH",0.95,"exclosures","DO",0.389430819974044,0,2,3062,"3062.03",,576,2023-02-23,1,2024,120,217,565,565,577,11,,
"abundance","nbGARCH",0.95,"exclosures","DO",0.389430891064874,0,2,3062,"3062.03",,577,2023-02-23,2,2024,120,217,565,565,577,12,,
