"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"controls","DO",1.14133367113141,-2.43650491842231,4.71917226068512,2543,"2543.03",,555,2022-06-02,4,2022,97,217,556,555,568,-1,,
"abundance","ESSS",0.95,"controls","DO",1.14133367113141,-3.35629232665884,5.63895966892165,2543,"2543.03",,556,2022-06-02,5,2022,97,217,556,555,568,0,,
"abundance","ESSS",0.95,"controls","DO",1.14133367113141,-4.1175968531385,6.40026419540131,2543,"2543.03",,557,2022-06-02,6,2022,97,217,556,555,568,1,,
"abundance","ESSS",0.95,"controls","DO",1.14133367113141,-4.78184629424165,7.06451363650446,2543,"2543.03",,558,2022-06-02,7,2022,97,217,556,555,568,2,,
"abundance","ESSS",0.95,"controls","DO",1.14133367113141,-5.37877150787421,7.66143885013702,2543,"2543.03",,559,2022-06-02,8,2022,97,217,556,555,568,3,,
"abundance","ESSS",0.95,"controls","DO",1.14133367113141,-5.92545358959711,8.20812093185992,2543,"2543.03",,560,2022-06-02,9,2022,97,217,556,555,568,4,,
"abundance","ESSS",0.95,"controls","DO",1.14133367113141,-6.43277966519344,8.71544700745625,2543,"2543.03",,561,2022-06-02,10,2022,97,217,556,555,568,5,,
"abundance","ESSS",0.95,"controls","DO",1.14133367113141,-6.90819448116379,9.1908618234266,2543,"2543.03",,562,2022-06-02,11,2022,97,217,556,555,568,6,,
"abundance","ESSS",0.95,"controls","DO",1.14133367113141,-7.35705524193276,9.63972258419557,2543,"2543.03",,563,2022-06-02,12,2022,97,217,556,555,568,7,,
"abundance","ESSS",0.95,"controls","DO",1.14133367113141,-7.78336939176043,10.0660367340232,2543,"2543.03",,564,2022-06-02,1,2023,97,217,556,555,568,8,,
"abundance","ESSS",0.95,"controls","DO",1.14133367113141,-8.19022758108625,10.4728949233491,2543,"2543.03",,565,2022-06-02,2,2023,97,217,556,555,568,9,,
"abundance","ESSS",0.95,"controls","DO",1.14133367113141,-8.58007291675438,10.8627402590172,2543,"2543.03",,566,2022-06-02,3,2023,97,217,556,555,568,10,,
"abundance","ESSS",0.95,"controls","DO",1.14133367113141,-8.95487634501267,11.2375436872755,2543,"2543.03",,567,2022-06-02,4,2023,97,217,556,555,568,11,,
"abundance","ESSS",0.95,"controls","DO",1.14133367113141,-9.31625531166894,11.5989226539317,2543,"2543.03",,568,2022-06-02,5,2023,97,217,556,555,568,12,,
