"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2020-05-28",2,2020,"abundance","jags_RW","exclosures","PL",0.039,0.006,0.078,"843.11",35,0.95,843,NA,528,217,531,528,543,-3,NA,NA
"2020-05-28",3,2020,"abundance","jags_RW","exclosures","PL",0.039,0.006,0.079,"843.11",35,0.95,843,NA,529,217,531,528,543,-2,NA,NA
"2020-05-28",4,2020,"abundance","jags_RW","exclosures","PL",0.039,0.005,0.079,"843.11",35,0.95,843,NA,530,217,531,528,543,-1,NA,NA
"2020-05-28",5,2020,"abundance","jags_RW","exclosures","PL",0.039,0.005,0.079,"843.11",35,0.95,843,NA,531,217,531,528,543,0,NA,NA
"2020-05-28",6,2020,"abundance","jags_RW","exclosures","PL",0.039,0.005,0.079,"843.11",35,0.95,843,NA,532,217,531,528,543,1,NA,NA
"2020-05-28",7,2020,"abundance","jags_RW","exclosures","PL",0.039,0.005,0.08,"843.11",35,0.95,843,NA,533,217,531,528,543,2,NA,NA
"2020-05-28",8,2020,"abundance","jags_RW","exclosures","PL",0.039,0.005,0.08,"843.11",35,0.95,843,NA,534,217,531,528,543,3,NA,NA
"2020-05-28",9,2020,"abundance","jags_RW","exclosures","PL",0.039,0.004,0.08,"843.11",35,0.95,843,NA,535,217,531,528,543,4,NA,NA
"2020-05-28",10,2020,"abundance","jags_RW","exclosures","PL",0.039,0.004,0.08,"843.11",35,0.95,843,NA,536,217,531,528,543,5,NA,NA
"2020-05-28",11,2020,"abundance","jags_RW","exclosures","PL",0.039,0.003,0.08,"843.11",35,0.95,843,NA,537,217,531,528,543,6,NA,NA
"2020-05-28",12,2020,"abundance","jags_RW","exclosures","PL",0.039,0.003,0.08,"843.11",35,0.95,843,NA,538,217,531,528,543,7,NA,NA
"2020-05-28",1,2021,"abundance","jags_RW","exclosures","PL",0.039,0.004,0.081,"843.11",35,0.95,843,NA,539,217,531,528,543,8,NA,NA
"2020-05-28",2,2021,"abundance","jags_RW","exclosures","PL",0.039,0.003,0.08,"843.11",35,0.95,843,NA,540,217,531,528,543,9,NA,NA
"2020-05-28",3,2021,"abundance","jags_RW","exclosures","PL",0.039,0.003,0.08,"843.11",35,0.95,843,NA,541,217,531,528,543,10,NA,NA
"2020-05-28",4,2021,"abundance","jags_RW","exclosures","PL",0.039,0.003,0.08,"843.11",35,0.95,843,NA,542,217,531,528,543,11,NA,NA
"2020-05-28",5,2021,"abundance","jags_RW","exclosures","PL",0.039,0.003,0.081,"843.11",35,0.95,843,NA,543,217,531,528,543,12,NA,NA
