"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH",0.95,"controls","SF",0.0743228858251472,0,1,2927,"2927.17",,559,2022-09-29,8,2022,114,217,560,559,572,-1,,
"abundance","nbsGARCH",0.95,"controls","SF",0.0561115745751644,0,1,2927,"2927.17",,560,2022-09-29,9,2022,114,217,560,559,572,0,,
"abundance","nbsGARCH",0.95,"controls","SF",0.0445790574106955,0,1,2927,"2927.17",,561,2022-09-29,10,2022,114,217,560,559,572,1,,
"abundance","nbsGARCH",0.95,"controls","SF",0.0427100214242891,0,1,2927,"2927.17",,562,2022-09-29,11,2022,114,217,560,559,572,2,,
"abundance","nbsGARCH",0.95,"controls","SF",0.0498048491722639,0,1,2927,"2927.17",,563,2022-09-29,12,2022,114,217,560,559,572,3,,
"abundance","nbsGARCH",0.95,"controls","SF",0.0689113474341893,0,1,2927,"2927.17",,564,2022-09-29,1,2023,114,217,560,559,572,4,,
"abundance","nbsGARCH",0.95,"controls","SF",0.103499686178843,0,1,2927,"2927.17",,565,2022-09-29,2,2023,114,217,560,559,572,5,,
"abundance","nbsGARCH",0.95,"controls","SF",0.151570772305112,0,2,2927,"2927.17",,566,2022-09-29,3,2023,114,217,560,559,572,6,,
"abundance","nbsGARCH",0.95,"controls","SF",0.20201230464895,0,2,2927,"2927.17",,567,2022-09-29,4,2023,114,217,560,559,572,7,,
"abundance","nbsGARCH",0.95,"controls","SF",0.22466540198725,0,2,2927,"2927.17",,568,2022-09-29,5,2023,114,217,560,559,572,8,,
"abundance","nbsGARCH",0.95,"controls","SF",0.200838118627301,0,2,2927,"2927.17",,569,2022-09-29,6,2023,114,217,560,559,572,9,,
"abundance","nbsGARCH",0.95,"controls","SF",0.148469625930368,0,1,2927,"2927.17",,570,2022-09-29,7,2023,114,217,560,559,572,10,,
"abundance","nbsGARCH",0.95,"controls","SF",0.0966127111123001,0,1,2927,"2927.17",,571,2022-09-29,8,2023,114,217,560,559,572,11,,
"abundance","nbsGARCH",0.95,"controls","SF",0.064465892830067,0,1,2927,"2927.17",,572,2022-09-29,9,2023,114,217,560,559,572,12,,
