"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","RO",0.0116966760628668,0,0,0.95,1124,"1124.16",,528,2020-08-13,2,2020,45,217,533,528,545,-5,,
"abundance","pevGARCH","controls","RO",0.0306111973442756,0,1,0.95,1124,"1124.16",,529,2020-08-13,3,2020,45,217,533,528,545,-4,,
"abundance","pevGARCH","controls","RO",0.00371352099021716,0,0,0.95,1124,"1124.16",,530,2020-08-13,4,2020,45,217,533,528,545,-3,,
"abundance","pevGARCH","controls","RO",0.00626371849341703,0,0,0.95,1124,"1124.16",,531,2020-08-13,5,2020,45,217,533,528,545,-2,,
"abundance","pevGARCH","controls","RO",0.102506375125988,0,1,0.95,1124,"1124.16",,532,2020-08-13,6,2020,45,217,533,528,545,-1,,
"abundance","pevGARCH","controls","RO",0.00542733996277295,0,0,0.95,1124,"1124.16",,533,2020-08-13,7,2020,45,217,533,528,545,0,,
"abundance","pevGARCH","controls","RO",0.00483077858890328,0,0,0.95,1124,"1124.16",,534,2020-08-13,8,2020,45,217,533,528,545,1,,
"abundance","pevGARCH","controls","RO",0.0209967628824233,0,0,0.95,1124,"1124.16",,535,2020-08-13,9,2020,45,217,533,528,545,2,,
"abundance","pevGARCH","controls","RO",0.00289422707908026,0,0,0.95,1124,"1124.16",,536,2020-08-13,10,2020,45,217,533,528,545,3,,
"abundance","pevGARCH","controls","RO",0.00282273808243157,0,0,0.95,1124,"1124.16",,537,2020-08-13,11,2020,45,217,533,528,545,4,,
"abundance","pevGARCH","controls","RO",0.00288456083549243,0,0,0.95,1124,"1124.16",,538,2020-08-13,12,2020,45,217,533,528,545,5,,
"abundance","pevGARCH","controls","RO",0.00490005122998843,0,0,0.95,1124,"1124.16",,539,2020-08-13,1,2021,45,217,533,528,545,6,,
"abundance","pevGARCH","controls","RO",0.0469534842211862,0,1,0.95,1124,"1124.16",,540,2020-08-13,2,2021,45,217,533,528,545,7,,
"abundance","pevGARCH","controls","RO",0.0252483098456857,0,0,0.95,1124,"1124.16",,541,2020-08-13,3,2021,45,217,533,528,545,8,,
"abundance","pevGARCH","controls","RO",0.00690286476267311,0,0,0.95,1124,"1124.16",,542,2020-08-13,4,2021,45,217,533,528,545,9,,
"abundance","pevGARCH","controls","RO",0.00293690954573008,0,0,0.95,1124,"1124.16",,543,2020-08-13,5,2021,45,217,533,528,545,10,,
"abundance","pevGARCH","controls","RO",0.00350872833489628,0,0,0.95,1124,"1124.16",,544,2020-08-13,6,2021,45,217,533,528,545,11,,
"abundance","pevGARCH","controls","RO",0.00290059534959193,0,0,0.95,1124,"1124.16",,545,2020-08-13,7,2021,45,217,533,528,545,12,,
