"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-04-07",1,2022,552,"abundance","nbGARCH",89,0.95,"dm_controls","DM",19.15541010262,11,28,217,554,2347
"2022-04-07",3,2022,553,"abundance","nbGARCH",89,0.95,"dm_controls","DM",18.4662243741486,9,30,217,554,2347
"2022-04-07",4,2022,554,"abundance","nbGARCH",89,0.95,"dm_controls","DM",17.8973017509391,7,30,217,554,2347
"2022-04-07",4,2022,555,"abundance","nbGARCH",89,0.95,"dm_controls","DM",17.4216082642049,6,32,217,554,2347
"2022-04-07",5,2022,556,"abundance","nbGARCH",89,0.95,"dm_controls","DM",17.0179184493163,5,31,217,554,2347
"2022-04-07",6,2022,557,"abundance","nbGARCH",89,0.95,"dm_controls","DM",16.6693041218116,5,30,217,554,2347
"2022-04-07",7,2022,558,"abundance","nbGARCH",89,0.95,"dm_controls","DM",16.4123291061325,5,31,217,554,2347
"2022-04-07",8,2022,559,"abundance","nbGARCH",89,0.95,"dm_controls","DM",16.2046841248834,4,30,217,554,2347
"2022-04-07",9,2022,560,"abundance","nbGARCH",89,0.95,"dm_controls","DM",16.0365727251544,4,30,217,554,2347
"2022-04-07",10,2022,561,"abundance","nbGARCH",89,0.95,"dm_controls","DM",15.9207918471776,4,30,217,554,2347
"2022-04-07",11,2022,562,"abundance","nbGARCH",89,0.95,"dm_controls","DM",15.9299512330508,4,29,217,554,2347
"2022-04-07",12,2022,563,"abundance","nbGARCH",89,0.95,"dm_controls","DM",15.9690619700603,4,30,217,554,2347
"2022-04-07",1,2023,564,"abundance","nbGARCH",89,0.95,"dm_controls","DM",16.0104944780146,4,30,217,554,2347
"2022-04-07",2,2023,565,"abundance","nbGARCH",89,0.95,"dm_controls","DM",16.0361411502722,4,31,217,554,2347
"2022-04-07",3,2023,566,"abundance","nbGARCH",89,0.95,"dm_controls","DM",16.0500432577571,4,31,217,554,2347
