"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-05-05",4,2022,"abundance","ESSS",93,0.95,"all","PL",3.18797194725349e-40,-1.75652000434984,1.75652000434984,"2438.12",2438,NA,554,217,555,554,567,-1,NA,NA
"2022-05-05",4,2022,"abundance","ESSS",93,0.95,"all","PL",3.18797194725349e-40,-2.27827556527353,2.27827556527353,"2438.12",2438,NA,555,217,555,554,567,0,NA,NA
"2022-05-05",5,2022,"abundance","ESSS",93,0.95,"all","PL",3.18797194725349e-40,-2.70105841791022,2.70105841791022,"2438.12",2438,NA,556,217,555,554,567,1,NA,NA
"2022-05-05",6,2022,"abundance","ESSS",93,0.95,"all","PL",3.18797194725349e-40,-3.06608767040424,3.06608767040424,"2438.12",2438,NA,557,217,555,554,567,2,NA,NA
"2022-05-05",7,2022,"abundance","ESSS",93,0.95,"all","PL",3.18797194725349e-40,-3.39205993877558,3.39205993877558,"2438.12",2438,NA,558,217,555,554,567,3,NA,NA
"2022-05-05",8,2022,"abundance","ESSS",93,0.95,"all","PL",3.18797194725349e-40,-3.68934244193832,3.68934244193832,"2438.12",2438,NA,559,217,555,554,567,4,NA,NA
"2022-05-05",9,2022,"abundance","ESSS",93,0.95,"all","PL",3.18797194725349e-40,-3.96439461702902,3.96439461702902,"2438.12",2438,NA,560,217,555,554,567,5,NA,NA
"2022-05-05",10,2022,"abundance","ESSS",93,0.95,"all","PL",3.18797194725349e-40,-4.22156389329475,4.22156389329475,"2438.12",2438,NA,561,217,555,554,567,6,NA,NA
"2022-05-05",11,2022,"abundance","ESSS",93,0.95,"all","PL",3.18797194725349e-40,-4.46394206176684,4.46394206176684,"2438.12",2438,NA,562,217,555,554,567,7,NA,NA
"2022-05-05",12,2022,"abundance","ESSS",93,0.95,"all","PL",3.18797194725349e-40,-4.69382101879188,4.69382101879188,"2438.12",2438,NA,563,217,555,554,567,8,NA,NA
"2022-05-05",1,2023,"abundance","ESSS",93,0.95,"all","PL",3.18797194725349e-40,-4.91295560554883,4.91295560554883,"2438.12",2438,NA,564,217,555,554,567,9,NA,NA
"2022-05-05",2,2023,"abundance","ESSS",93,0.95,"all","PL",3.18797194725349e-40,-5.12272484208696,5.12272484208696,"2438.12",2438,NA,565,217,555,554,567,10,NA,NA
"2022-05-05",3,2023,"abundance","ESSS",93,0.95,"all","PL",3.18797194725349e-40,-5.32423579806306,5.32423579806306,"2438.12",2438,NA,566,217,555,554,567,11,NA,NA
"2022-05-05",4,2023,"abundance","ESSS",93,0.95,"all","PL",3.18797194725349e-40,-5.51839323164066,5.51839323164066,"2438.12",2438,NA,567,217,555,554,567,12,NA,NA
