"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH","all","NA",0.716108290668504,0,3,0.95,1012,"1012.05",,528,2020-07-16,2,2020,41,217,532,528,544,-4,,
"abundance","nbsGARCH","all","NA",1.19257015610104,0,5,0.95,1012,"1012.05",,529,2020-07-16,3,2020,41,217,532,528,544,-3,,
"abundance","nbsGARCH","all","NA",1.53864250891611,0,6,0.95,1012,"1012.05",,530,2020-07-16,4,2020,41,217,532,528,544,-2,,
"abundance","nbsGARCH","all","NA",1.8393600864417,0,8,0.95,1012,"1012.05",,531,2020-07-16,5,2020,41,217,532,528,544,-1,,
"abundance","nbsGARCH","all","NA",2.0575859973748,0,8,0.95,1012,"1012.05",,532,2020-07-16,6,2020,41,217,532,528,544,0,,
"abundance","nbsGARCH","all","NA",2.15065421309699,0,9,0.95,1012,"1012.05",,533,2020-07-16,7,2020,41,217,532,528,544,1,,
"abundance","nbsGARCH","all","NA",2.18147642039865,0,9,0.95,1012,"1012.05",,534,2020-07-16,8,2020,41,217,532,528,544,2,,
"abundance","nbsGARCH","all","NA",2.20082954403691,0,10,0.95,1012,"1012.05",,535,2020-07-16,9,2020,41,217,532,528,544,3,,
"abundance","nbsGARCH","all","NA",2.11186412772821,0,10,0.95,1012,"1012.05",,536,2020-07-16,10,2020,41,217,532,528,544,4,,
"abundance","nbsGARCH","all","NA",2.01821866403146,0,8,0.95,1012,"1012.05",,537,2020-07-16,11,2020,41,217,532,528,544,5,,
"abundance","nbsGARCH","all","NA",1.93949563246507,0,8,0.95,1012,"1012.05",,538,2020-07-16,12,2020,41,217,532,528,544,6,,
"abundance","nbsGARCH","all","NA",1.89425842864044,0,7,0.95,1012,"1012.05",,539,2020-07-16,1,2021,41,217,532,528,544,7,,
"abundance","nbsGARCH","all","NA",1.89028785996813,0,8,0.95,1012,"1012.05",,540,2020-07-16,2,2021,41,217,532,528,544,8,,
"abundance","nbsGARCH","all","NA",1.96151081024566,0,8,0.95,1012,"1012.05",,541,2020-07-16,3,2021,41,217,532,528,544,9,,
"abundance","nbsGARCH","all","NA",2.07211720029025,0,8,0.95,1012,"1012.05",,542,2020-07-16,4,2021,41,217,532,528,544,10,,
"abundance","nbsGARCH","all","NA",2.2033922892254,0,9,0.95,1012,"1012.05",,543,2020-07-16,5,2021,41,217,532,528,544,11,,
"abundance","nbsGARCH","all","NA",2.32952072702095,0,9,0.95,1012,"1012.05",,544,2020-07-16,6,2021,41,217,532,528,544,12,,
