"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-04-28",4,2022,"abundance","ESSS",92,0.95,"all","OL",0.269011448875276,-2.97934457867022,3.51736747642077,"2412.6",2412,NA,554,217,554,554,566,0,NA,NA
"2022-04-28",4,2022,"abundance","ESSS",92,0.95,"all","OL",0.269011448875276,-3.70624935556729,4.24427225331784,"2412.6",2412,NA,555,217,554,554,566,1,NA,NA
"2022-04-28",5,2022,"abundance","ESSS",92,0.95,"all","OL",0.269011448875276,-4.31940658406195,4.8574294818125,"2412.6",2412,NA,556,217,554,554,566,2,NA,NA
"2022-04-28",6,2022,"abundance","ESSS",92,0.95,"all","OL",0.269011448875276,-4.85977609075139,5.39779898850194,"2412.6",2412,NA,557,217,554,554,566,3,NA,NA
"2022-04-28",7,2022,"abundance","ESSS",92,0.95,"all","OL",0.269011448875276,-5.34840283247125,5.8864257302218,"2412.6",2412,NA,558,217,554,554,566,4,NA,NA
"2022-04-28",8,2022,"abundance","ESSS",92,0.95,"all","OL",0.269011448875276,-5.7978019477871,6.33582484553765,"2412.6",2412,NA,559,217,554,554,566,5,NA,NA
"2022-04-28",9,2022,"abundance","ESSS",92,0.95,"all","OL",0.269011448875276,-6.2161336051361,6.75415650288666,"2412.6",2412,NA,560,217,554,554,566,6,NA,NA
"2022-04-28",10,2022,"abundance","ESSS",92,0.95,"all","OL",0.269011448875276,-6.60906880314378,7.14709170089433,"2412.6",2412,NA,561,217,554,554,566,7,NA,NA
"2022-04-28",11,2022,"abundance","ESSS",92,0.95,"all","OL",0.269011448875276,-6.98073816989506,7.51876106764561,"2412.6",2412,NA,562,217,554,554,566,8,NA,NA
"2022-04-28",12,2022,"abundance","ESSS",92,0.95,"all","OL",0.269011448875276,-7.33426094638368,7.87228384413423,"2412.6",2412,NA,563,217,554,554,566,9,NA,NA
"2022-04-28",1,2023,"abundance","ESSS",92,0.95,"all","OL",0.269011448875276,-7.67206106673324,8.2100839644838,"2412.6",2412,NA,564,217,554,554,566,10,NA,NA
"2022-04-28",2,2023,"abundance","ESSS",92,0.95,"all","OL",0.269011448875276,-7.99606654711479,8.53408944486534,"2412.6",2412,NA,565,217,554,554,566,11,NA,NA
"2022-04-28",3,2023,"abundance","ESSS",92,0.95,"all","OL",0.269011448875276,-8.30784087942357,8.84586377717413,"2412.6",2412,NA,566,217,554,554,566,12,NA,NA
