"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH",0.95,"exclosures","RO",0.080042128325813,0,1,2880,"2880.17",,559,2022-09-15,8,2022,112,217,559,559,571,0,,
"abundance","nbGARCH",0.95,"exclosures","RO",0.227485447695437,0,3,2880,"2880.17",,560,2022-09-15,9,2022,112,217,559,559,571,1,,
"abundance","nbGARCH",0.95,"exclosures","RO",0.239669497490767,0,3,2880,"2880.17",,561,2022-09-15,10,2022,112,217,559,559,571,2,,
"abundance","nbGARCH",0.95,"exclosures","RO",0.203969990691631,0,2,2880,"2880.17",,562,2022-09-15,11,2022,112,217,559,559,571,3,,
"abundance","nbGARCH",0.95,"exclosures","RO",0.179247283824332,0,2,2880,"2880.17",,563,2022-09-15,12,2022,112,217,559,559,571,4,,
"abundance","nbGARCH",0.95,"exclosures","RO",0.150654919526492,0,1,2880,"2880.17",,564,2022-09-15,1,2023,112,217,559,559,571,5,,
"abundance","nbGARCH",0.95,"exclosures","RO",0.149154767947306,0,2,2880,"2880.17",,565,2022-09-15,2,2023,112,217,559,559,571,6,,
"abundance","nbGARCH",0.95,"exclosures","RO",0.0240006836377749,0,0,2880,"2880.17",,566,2022-09-15,3,2023,112,217,559,559,571,7,,
"abundance","nbGARCH",0.95,"exclosures","RO",0.0228984371731785,0,0,2880,"2880.17",,567,2022-09-15,4,2023,112,217,559,559,571,8,,
"abundance","nbGARCH",0.95,"exclosures","RO",0.0172536134362782,0,0,2880,"2880.17",,568,2022-09-15,5,2023,112,217,559,559,571,9,,
"abundance","nbGARCH",0.95,"exclosures","RO",0.0228368019013047,0,0,2880,"2880.17",,569,2022-09-15,6,2023,112,217,559,559,571,10,,
"abundance","nbGARCH",0.95,"exclosures","RO",0.0172531895557037,0,0,2880,"2880.17",,570,2022-09-15,7,2023,112,217,559,559,571,11,,
"abundance","nbGARCH",0.95,"exclosures","RO",0.0302949533269911,0,1,2880,"2880.17",,571,2022-09-15,8,2023,112,217,559,559,571,12,,
