"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH",0.95,"all","SO",0.000052158628755155,0,0,2684,"2684.22",,555,2022-07-14,4,2022,103,217,557,555,569,-2,,
"abundance","nbsGARCH",0.95,"all","SO",0.0394336786911605,0,1,2684,"2684.22",,556,2022-07-14,5,2022,103,217,557,555,569,-1,,
"abundance","nbsGARCH",0.95,"all","SO",0.0581693317306477,0,1,2684,"2684.22",,557,2022-07-14,6,2022,103,217,557,555,569,0,,
"abundance","nbsGARCH",0.95,"all","SO",0.0000425825614966791,0,0,2684,"2684.22",,558,2022-07-14,7,2022,103,217,557,555,569,1,,
"abundance","nbsGARCH",0.95,"all","SO",1.09560722384686e-9,0,0,2684,"2684.22",,559,2022-07-14,8,2022,103,217,557,555,569,2,,
"abundance","nbsGARCH",0.95,"all","SO",1.10575101422758e-16,0,0,2684,"2684.22",,560,2022-07-14,9,2022,103,217,557,555,569,3,,
"abundance","nbsGARCH",0.95,"all","SO",3.44815980452329e-21,0,0,2684,"2684.22",,561,2022-07-14,10,2022,103,217,557,555,569,4,,
"abundance","nbsGARCH",0.95,"all","SO",4.10091012263634e-26,0,0,2684,"2684.22",,562,2022-07-14,11,2022,103,217,557,555,569,5,,
"abundance","nbsGARCH",0.95,"all","SO",2.61482788627391e-25,0,0,2684,"2684.22",,563,2022-07-14,12,2022,103,217,557,555,569,6,,
"abundance","nbsGARCH",0.95,"all","SO",1.44819549357946e-23,0,0,2684,"2684.22",,564,2022-07-14,1,2023,103,217,557,555,569,7,,
"abundance","nbsGARCH",0.95,"all","SO",4.66123361735094e-9,0,0,2684,"2684.22",,565,2022-07-14,2,2023,103,217,557,555,569,8,,
"abundance","nbsGARCH",0.95,"all","SO",5.57764508044473e-22,0,0,2684,"2684.22",,566,2022-07-14,3,2023,103,217,557,555,569,9,,
"abundance","nbsGARCH",0.95,"all","SO",1.44460307063463e-22,0,0,2684,"2684.22",,567,2022-07-14,4,2023,103,217,557,555,569,10,,
"abundance","nbsGARCH",0.95,"all","SO",3.4506932168015e-24,0,0,2684,"2684.22",,568,2022-07-14,5,2023,103,217,557,555,569,11,,
"abundance","nbsGARCH",0.95,"all","SO",1.77788180922212e-26,0,0,2684,"2684.22",,569,2022-07-14,6,2023,103,217,557,555,569,12,,
