"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2020-09-17",2,2020,"abundance","nbGARCH","exclosures","RO",0.0174745245286116,0,0,"1254.16",50,0.95,1254,NA,528,217,534,528,546,-6,NA,NA
"2020-09-17",3,2020,"abundance","nbGARCH","exclosures","RO",0.0176068051960121,0,0,"1254.16",50,0.95,1254,NA,529,217,534,528,546,-5,NA,NA
"2020-09-17",4,2020,"abundance","nbGARCH","exclosures","RO",0.121570850431555,0,1,"1254.16",50,0.95,1254,NA,530,217,534,528,546,-4,NA,NA
"2020-09-17",5,2020,"abundance","nbGARCH","exclosures","RO",0.126829572919572,0,2,"1254.16",50,0.95,1254,NA,531,217,534,528,546,-3,NA,NA
"2020-09-17",6,2020,"abundance","nbGARCH","exclosures","RO",0.171850567720819,0,1,"1254.16",50,0.95,1254,NA,532,217,534,528,546,-2,NA,NA
"2020-09-17",7,2020,"abundance","nbGARCH","exclosures","RO",0.129274103075688,0,1,"1254.16",50,0.95,1254,NA,533,217,534,528,546,-1,NA,NA
"2020-09-17",8,2020,"abundance","nbGARCH","exclosures","RO",0.172012762386402,0,2,"1254.16",50,0.95,1254,NA,534,217,534,528,546,0,NA,NA
"2020-09-17",9,2020,"abundance","nbGARCH","exclosures","RO",0.0956074272519822,0,1,"1254.16",50,0.95,1254,NA,535,217,534,528,546,1,NA,NA
"2020-09-17",10,2020,"abundance","nbGARCH","exclosures","RO",0.27386824474038,0,3,"1254.16",50,0.95,1254,NA,536,217,534,528,546,2,NA,NA
"2020-09-17",11,2020,"abundance","nbGARCH","exclosures","RO",0.292443684962356,0,2,"1254.16",50,0.95,1254,NA,537,217,534,528,546,3,NA,NA
"2020-09-17",12,2020,"abundance","nbGARCH","exclosures","RO",0.246673306672943,0,2,"1254.16",50,0.95,1254,NA,538,217,534,528,546,4,NA,NA
"2020-09-17",1,2021,"abundance","nbGARCH","exclosures","RO",0.214247801248544,0,2,"1254.16",50,0.95,1254,NA,539,217,534,528,546,5,NA,NA
"2020-09-17",2,2021,"abundance","nbGARCH","exclosures","RO",0.177532100266219,0,2,"1254.16",50,0.95,1254,NA,540,217,534,528,546,6,NA,NA
"2020-09-17",3,2021,"abundance","nbGARCH","exclosures","RO",0.173858856691718,0,2,"1254.16",50,0.95,1254,NA,541,217,534,528,546,7,NA,NA
"2020-09-17",4,2021,"abundance","nbGARCH","exclosures","RO",0.0251453243361601,0,0,"1254.16",50,0.95,1254,NA,542,217,534,528,546,8,NA,NA
"2020-09-17",5,2021,"abundance","nbGARCH","exclosures","RO",0.0227224819230421,0,0,"1254.16",50,0.95,1254,NA,543,217,534,528,546,9,NA,NA
"2020-09-17",6,2021,"abundance","nbGARCH","exclosures","RO",0.0167524361269461,0,0,"1254.16",50,0.95,1254,NA,544,217,534,528,546,10,NA,NA
"2020-09-17",7,2021,"abundance","nbGARCH","exclosures","RO",0.0222131709016681,0,0,"1254.16",50,0.95,1254,NA,545,217,534,528,546,11,NA,NA
"2020-09-17",8,2021,"abundance","nbGARCH","exclosures","RO",0.0167330110332273,0,0,"1254.16",50,0.95,1254,NA,546,217,534,528,546,12,NA,NA
