"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"all","SH",1.03920568922921e-16,-3.76685574551225,3.76685574551225,3049,"3049.19",,565,2023-02-23,2,2023,120,217,565,565,577,0,,
"abundance","ESSS",0.95,"all","SH",1.03920568922921e-16,-5.32686955273338,5.32686955273338,3049,"3049.19",,566,2023-02-23,3,2023,120,217,565,565,577,1,,
"abundance","ESSS",0.95,"all","SH",1.03920568922921e-16,-6.52394637134436,6.52394637134436,3049,"3049.19",,567,2023-02-23,4,2023,120,217,565,565,577,2,,
"abundance","ESSS",0.95,"all","SH",1.03920568922921e-16,-7.533140996989,7.533140996989,3049,"3049.19",,568,2023-02-23,5,2023,120,217,565,565,577,3,,
"abundance","ESSS",0.95,"all","SH",1.03920568922921e-16,-8.4222651528467,8.4222651528467,3049,"3049.19",,569,2023-02-23,6,2023,120,217,565,565,577,4,,
"abundance","ESSS",0.95,"all","SH",1.03920568922921e-16,-9.22609816386077,9.22609816386077,3049,"3049.19",,570,2023-02-23,7,2023,120,217,565,565,577,5,,
"abundance","ESSS",0.95,"all","SH",1.03920568922921e-16,-9.96530101670463,9.96530101670463,3049,"3049.19",,571,2023-02-23,8,2023,120,217,565,565,577,6,,
"abundance","ESSS",0.95,"all","SH",1.03920568922921e-16,-10.6533356925366,10.6533356925366,3049,"3049.19",,572,2023-02-23,9,2023,120,217,565,565,577,7,,
"abundance","ESSS",0.95,"all","SH",1.03920568922921e-16,-11.2995530178062,11.2995530178062,3049,"3049.19",,573,2023-02-23,10,2023,120,217,565,565,577,8,,
"abundance","ESSS",0.95,"all","SH",1.03920568922921e-16,-11.9107613285865,11.9107613285865,3049,"3049.19",,574,2023-02-23,11,2023,120,217,565,565,577,9,,
"abundance","ESSS",0.95,"all","SH",1.03920568922921e-16,-12.4921004018896,12.4921004018896,3049,"3049.19",,575,2023-02-23,12,2023,120,217,565,565,577,10,,
"abundance","ESSS",0.95,"all","SH",1.03920568922921e-16,-13.0475633539459,13.0475633539459,3049,"3049.19",,576,2023-02-23,1,2024,120,217,565,565,577,11,,
"abundance","ESSS",0.95,"all","SH",1.03920568922921e-16,-13.5803257140457,13.5803257140457,3049,"3049.19",,577,2023-02-23,2,2024,120,217,565,565,577,12,,
