"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH",0.95,"exclosures","PL",0.0339679568880814,0,0,2398,"2398.12",,552,2022-04-21,1,2022,91,217,554,552,566,-2,,
"abundance","nbGARCH",0.95,"exclosures","PL",0.0329082372807319,0,1,2398,"2398.12",,553,2022-04-21,3,2022,91,217,554,552,566,-1,,
"abundance","nbGARCH",0.95,"exclosures","PL",0.0328275663519314,0,1,2398,"2398.12",,554,2022-04-21,4,2022,91,217,554,552,566,0,,
"abundance","nbGARCH",0.95,"exclosures","PL",0.0326878700980458,0,1,2398,"2398.12",,555,2022-04-21,4,2022,91,217,554,552,566,1,,
"abundance","nbGARCH",0.95,"exclosures","PL",0.0326267165642698,0,0,2398,"2398.12",,556,2022-04-21,5,2022,91,217,554,552,566,2,,
"abundance","nbGARCH",0.95,"exclosures","PL",0.0329283024897619,0,0,2398,"2398.12",,557,2022-04-21,6,2022,91,217,554,552,566,3,,
"abundance","nbGARCH",0.95,"exclosures","PL",0.0325217897275181,0,1,2398,"2398.12",,558,2022-04-21,7,2022,91,217,554,552,566,4,,
"abundance","nbGARCH",0.95,"exclosures","PL",0.0326269422456919,0,1,2398,"2398.12",,559,2022-04-21,8,2022,91,217,554,552,566,5,,
"abundance","nbGARCH",0.95,"exclosures","PL",0.0325221978524149,0,1,2398,"2398.12",,560,2022-04-21,9,2022,91,217,554,552,566,6,,
"abundance","nbGARCH",0.95,"exclosures","PL",0.0324269511100065,0,0,2398,"2398.12",,561,2022-04-21,10,2022,91,217,554,552,566,7,,
"abundance","nbGARCH",0.95,"exclosures","PL",0.0324270797614098,0,0,2398,"2398.12",,562,2022-04-21,11,2022,91,217,554,552,566,8,,
"abundance","nbGARCH",0.95,"exclosures","PL",0.0325224685898685,0,1,2398,"2398.12",,563,2022-04-21,12,2022,91,217,554,552,566,9,,
"abundance","nbGARCH",0.95,"exclosures","PL",0.0316345329231128,0,0,2398,"2398.12",,564,2022-04-21,1,2023,91,217,554,552,566,10,,
"abundance","nbGARCH",0.95,"exclosures","PL",0.0325663096139932,0,0,2398,"2398.12",,565,2022-04-21,2,2023,91,217,554,552,566,11,,
"abundance","nbGARCH",0.95,"exclosures","PL",0.0326382393825376,0,0,2398,"2398.12",,566,2022-04-21,3,2023,91,217,554,552,566,12,,
