"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2020-01-16",1,2020,"abundance","AutoArima","exclosures","PE",0.180041401466259,-1.76065055347523,2.12073335640774,"315.8",15,0.95,315,NA,527,217,526,527,538,1,NA,NA
"2020-01-16",2,2020,"abundance","AutoArima","exclosures","PE",0.298409596451818,-1.79590890174054,2.39272809464418,"315.8",15,0.95,315,NA,528,217,526,527,538,2,NA,NA
"2020-01-16",3,2020,"abundance","AutoArima","exclosures","PE",0.321496059575174,-1.835020874613,2.47801299376335,"315.8",15,0.95,315,NA,529,217,526,527,538,3,NA,NA
"2020-01-16",4,2020,"abundance","AutoArima","exclosures","PE",0.321496059575174,-1.86409965615178,2.50709177530213,"315.8",15,0.95,315,NA,530,217,526,527,538,4,NA,NA
"2020-01-16",5,2020,"abundance","AutoArima","exclosures","PE",0.321496059575174,-1.8927965989882,2.53578871813855,"315.8",15,0.95,315,NA,531,217,526,527,538,5,NA,NA
"2020-01-16",6,2020,"abundance","AutoArima","exclosures","PE",0.321496059575174,-1.92112636137119,2.56411848052153,"315.8",15,0.95,315,NA,532,217,526,527,538,6,NA,NA
"2020-01-16",7,2020,"abundance","AutoArima","exclosures","PE",0.321496059575174,-1.9491026870322,2.59209480618255,"315.8",15,0.95,315,NA,533,217,526,527,538,7,NA,NA
"2020-01-16",8,2020,"abundance","AutoArima","exclosures","PE",0.321496059575174,-1.97673848312464,2.61973060227499,"315.8",15,0.95,315,NA,534,217,526,527,538,8,NA,NA
"2020-01-16",9,2020,"abundance","AutoArima","exclosures","PE",0.321496059575174,-2.00404588982549,2.64703800897584,"315.8",15,0.95,315,NA,535,217,526,527,538,9,NA,NA
"2020-01-16",10,2020,"abundance","AutoArima","exclosures","PE",0.321496059575174,-2.03103634266415,2.67402846181449,"315.8",15,0.95,315,NA,536,217,526,527,538,10,NA,NA
"2020-01-16",11,2020,"abundance","AutoArima","exclosures","PE",0.321496059575174,-2.05772062848616,2.70071274763651,"315.8",15,0.95,315,NA,537,217,526,527,538,11,NA,NA
"2020-01-16",12,2020,"abundance","AutoArima","exclosures","PE",0.321496059575174,-2.08410893582893,2.72710105497928,"315.8",15,0.95,315,NA,538,217,526,527,538,12,NA,NA
