"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","NaiveArima","all","RO",0,-1.88480170911722,1.88480170911722,0.95,709,"709.18",,528,2020-04-02,2,2020,30,217,529,528,541,-1,,
"abundance","NaiveArima","all","RO",0,-2.66551213941756,2.66551213941756,0.95,709,"709.18",,529,2020-04-02,3,2020,30,217,529,528,541,0,,
"abundance","NaiveArima","all","RO",0,-3.26457232238368,3.26457232238368,0.95,709,"709.18",,530,2020-04-02,4,2020,30,217,529,528,541,1,,
"abundance","NaiveArima","all","RO",0,-3.76960341823444,3.76960341823444,0.95,709,"709.18",,531,2020-04-02,5,2020,30,217,529,528,541,2,,
"abundance","NaiveArima","all","RO",0,-4.21454474569389,4.21454474569389,0.95,709,"709.18",,532,2020-04-02,6,2020,30,217,529,528,541,3,,
"abundance","NaiveArima","all","RO",0,-4.61680245366283,4.61680245366283,0.95,709,"709.18",,533,2020-04-02,7,2020,30,217,529,528,541,4,,
"abundance","NaiveArima","all","RO",0,-4.98671659299367,4.98671659299367,0.95,709,"709.18",,534,2020-04-02,8,2020,30,217,529,528,541,5,,
"abundance","NaiveArima","all","RO",0,-5.33102427883512,5.33102427883512,0.95,709,"709.18",,535,2020-04-02,9,2020,30,217,529,528,541,6,,
"abundance","NaiveArima","all","RO",0,-5.65440512735166,5.65440512735166,0.95,709,"709.18",,536,2020-04-02,10,2020,30,217,529,528,541,7,,
"abundance","NaiveArima","all","RO",0,-5.96026633858856,5.96026633858856,0.95,709,"709.18",,537,2020-04-02,11,2020,30,217,529,528,541,8,,
"abundance","NaiveArima","all","RO",0,-6.2511800733624,6.2511800733624,0.95,709,"709.18",,538,2020-04-02,12,2020,30,217,529,528,541,9,,
"abundance","NaiveArima","all","RO",0,-6.52914464476736,6.52914464476736,0.95,709,"709.18",,539,2020-04-02,1,2021,30,217,529,528,541,10,,
"abundance","NaiveArima","all","RO",0,-6.7957492063043,6.7957492063043,0.95,709,"709.18",,540,2020-04-02,2,2021,30,217,529,528,541,11,,
"abundance","NaiveArima","all","RO",0,-7.05228223752259,7.05228223752259,0.95,709,"709.18",,541,2020-04-02,3,2021,30,217,529,528,541,12,,
