"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-04-14",1,2022,"abundance","AutoArima","controls","DO",90,0.95,1.74559865358084,-3.25995119830436,6.75114850546605,"2357.3",2357,NA,552,217,554,552,566,-2,NA,NA
"2022-04-14",3,2022,"abundance","AutoArima","controls","DO",90,0.95,2.38958230667048,-3.67331155350118,8.45247616684215,"2357.3",2357,NA,553,217,554,552,566,-1,NA,NA
"2022-04-14",4,2022,"abundance","AutoArima","controls","DO",90,0.95,3.53507658492446,-3.14927211299959,10.2194252828485,"2357.3",2357,NA,554,217,554,552,566,0,NA,NA
"2022-04-14",4,2022,"abundance","AutoArima","controls","DO",90,0.95,3.53507658492446,-3.14927211299959,10.2194252828485,"2357.3",2357,NA,555,217,554,552,566,1,NA,NA
"2022-04-14",5,2022,"abundance","AutoArima","controls","DO",90,0.95,3.53507658492446,-3.14927211299959,10.2194252828485,"2357.3",2357,NA,556,217,554,552,566,2,NA,NA
"2022-04-14",6,2022,"abundance","AutoArima","controls","DO",90,0.95,3.53507658492446,-3.14927211299959,10.2194252828485,"2357.3",2357,NA,557,217,554,552,566,3,NA,NA
"2022-04-14",7,2022,"abundance","AutoArima","controls","DO",90,0.95,3.53507658492446,-3.14927211299959,10.2194252828485,"2357.3",2357,NA,558,217,554,552,566,4,NA,NA
"2022-04-14",8,2022,"abundance","AutoArima","controls","DO",90,0.95,3.53507658492446,-3.14927211299959,10.2194252828485,"2357.3",2357,NA,559,217,554,552,566,5,NA,NA
"2022-04-14",9,2022,"abundance","AutoArima","controls","DO",90,0.95,3.53507658492446,-3.14927211299959,10.2194252828485,"2357.3",2357,NA,560,217,554,552,566,6,NA,NA
"2022-04-14",10,2022,"abundance","AutoArima","controls","DO",90,0.95,3.53507658492446,-3.14927211299959,10.2194252828485,"2357.3",2357,NA,561,217,554,552,566,7,NA,NA
"2022-04-14",11,2022,"abundance","AutoArima","controls","DO",90,0.95,3.53507658492446,-3.14927211299959,10.2194252828485,"2357.3",2357,NA,562,217,554,552,566,8,NA,NA
"2022-04-14",12,2022,"abundance","AutoArima","controls","DO",90,0.95,3.53507658492446,-3.14927211299959,10.2194252828485,"2357.3",2357,NA,563,217,554,552,566,9,NA,NA
"2022-04-14",1,2023,"abundance","AutoArima","controls","DO",90,0.95,3.53507658492446,-3.14927211299959,10.2194252828485,"2357.3",2357,NA,564,217,554,552,566,10,NA,NA
"2022-04-14",2,2023,"abundance","AutoArima","controls","DO",90,0.95,3.53507658492446,-3.14927211299959,10.2194252828485,"2357.3",2357,NA,565,217,554,552,566,11,NA,NA
"2022-04-14",3,2023,"abundance","AutoArima","controls","DO",90,0.95,3.53507658492446,-3.14927211299959,10.2194252828485,"2357.3",2357,NA,566,217,554,552,566,12,NA,NA
