"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","RO",0.0116966760628668,0,0,0.95,1097,"1097.16",,528,2020-08-06,2,2020,44,217,533,528,545,-5,,
"abundance","pevGARCH","controls","RO",0.0306111973442756,0,0,0.95,1097,"1097.16",,529,2020-08-06,3,2020,44,217,533,528,545,-4,,
"abundance","pevGARCH","controls","RO",0.00371352099021716,0,0,0.95,1097,"1097.16",,530,2020-08-06,4,2020,44,217,533,528,545,-3,,
"abundance","pevGARCH","controls","RO",0.00626371849341703,0,0,0.95,1097,"1097.16",,531,2020-08-06,5,2020,44,217,533,528,545,-2,,
"abundance","pevGARCH","controls","RO",0.102506375125988,0,1,0.95,1097,"1097.16",,532,2020-08-06,6,2020,44,217,533,528,545,-1,,
"abundance","pevGARCH","controls","RO",0.00542733996277295,0,0,0.95,1097,"1097.16",,533,2020-08-06,7,2020,44,217,533,528,545,0,,
"abundance","pevGARCH","controls","RO",0.00483077858890328,0,0,0.95,1097,"1097.16",,534,2020-08-06,8,2020,44,217,533,528,545,1,,
"abundance","pevGARCH","controls","RO",0.0209967628824233,0,0,0.95,1097,"1097.16",,535,2020-08-06,9,2020,44,217,533,528,545,2,,
"abundance","pevGARCH","controls","RO",0.00289422707908026,0,0,0.95,1097,"1097.16",,536,2020-08-06,10,2020,44,217,533,528,545,3,,
"abundance","pevGARCH","controls","RO",0.00282273808243157,0,0,0.95,1097,"1097.16",,537,2020-08-06,11,2020,44,217,533,528,545,4,,
"abundance","pevGARCH","controls","RO",0.00288456083549243,0,0,0.95,1097,"1097.16",,538,2020-08-06,12,2020,44,217,533,528,545,5,,
"abundance","pevGARCH","controls","RO",0.00490005122998843,0,0,0.95,1097,"1097.16",,539,2020-08-06,1,2021,44,217,533,528,545,6,,
"abundance","pevGARCH","controls","RO",0.0806540739999038,0,1,0.95,1097,"1097.16",,540,2020-08-06,2,2021,44,217,533,528,545,7,,
"abundance","pevGARCH","controls","RO",0.0260013692428569,0,1,0.95,1097,"1097.16",,541,2020-08-06,3,2021,44,217,533,528,545,8,,
"abundance","pevGARCH","controls","RO",0.00690756808821136,0,0,0.95,1097,"1097.16",,542,2020-08-06,4,2021,44,217,533,528,545,9,,
"abundance","pevGARCH","controls","RO",0.00293692227182037,0,0,0.95,1097,"1097.16",,543,2020-08-06,5,2021,44,217,533,528,545,10,,
"abundance","pevGARCH","controls","RO",0.00350872837619705,0,0,0.95,1097,"1097.16",,544,2020-08-06,6,2021,44,217,533,528,545,11,,
"abundance","pevGARCH","controls","RO",0.00290059534970267,0,0,0.95,1097,"1097.16",,545,2020-08-06,7,2021,44,217,533,528,545,12,,
