"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2020-09-17",2,2020,"abundance","GPEDM","controls","RM",0.0487386315722284,-0.833227590485764,0.93070485363022,"1244.16",50,0.95,1244,NA,528,217,534,528,546,-6,NA,NA
"2020-09-17",3,2020,"abundance","GPEDM","controls","RM",0.082862742211033,-0.800747066791052,0.966472551213118,"1244.16",50,0.95,1244,NA,529,217,534,528,546,-5,NA,NA
"2020-09-17",4,2020,"abundance","GPEDM","controls","RM",0.165044292160771,-0.723297356114277,1.05338594043582,"1244.16",50,0.95,1244,NA,530,217,534,528,546,-4,NA,NA
"2020-09-17",5,2020,"abundance","GPEDM","controls","RM",0.265070733087274,-0.639611241840777,1.16975270801532,"1244.16",50,0.95,1244,NA,531,217,534,528,546,-3,NA,NA
"2020-09-17",6,2020,"abundance","GPEDM","controls","RM",0.444682518526552,-0.493288427485972,1.38265346453908,"1244.16",50,0.95,1244,NA,532,217,534,528,546,-2,NA,NA
"2020-09-17",7,2020,"abundance","GPEDM","controls","RM",0.724448208556238,-0.270147856200925,1.7190442733134,"1244.16",50,0.95,1244,NA,533,217,534,528,546,-1,NA,NA
"2020-09-17",8,2020,"abundance","GPEDM","controls","RM",1.18915459755456,0.131423961807909,2.24688523330121,"1244.16",50,0.95,1244,NA,534,217,534,528,546,0,NA,NA
"2020-09-17",9,2020,"abundance","GPEDM","controls","RM",1.74699103598547,0.594733149569574,2.89924892240137,"1244.16",50,0.95,1244,NA,535,217,534,528,546,1,NA,NA
"2020-09-17",10,2020,"abundance","GPEDM","controls","RM",2.48125358254003,1.02869085251586,3.9338163125642,"1244.16",50,0.95,1244,NA,536,217,534,528,546,2,NA,NA
"2020-09-17",11,2020,"abundance","GPEDM","controls","RM",5.19993815894047,3.38431048537881,7.01556583250212,"1244.16",50,0.95,1244,NA,537,217,534,528,546,3,NA,NA
"2020-09-17",12,2020,"abundance","GPEDM","controls","RM",1.16521761176949,-1.22825099891182,3.55868622245081,"1244.16",50,0.95,1244,NA,538,217,534,528,546,4,NA,NA
"2020-09-17",1,2021,"abundance","GPEDM","controls","RM",0.0511422716631174,-2.38219472553035,2.48447926885658,"1244.16",50,0.95,1244,NA,539,217,534,528,546,5,NA,NA
"2020-09-17",2,2021,"abundance","GPEDM","controls","RM",0.00447197598997241,-2.42962696434613,2.43857091632607,"1244.16",50,0.95,1244,NA,540,217,534,528,546,6,NA,NA
"2020-09-17",3,2021,"abundance","GPEDM","controls","RM",-0.00168911678486172,-2.43457698067416,2.43119874710443,"1244.16",50,0.95,1244,NA,541,217,534,528,546,7,NA,NA
"2020-09-17",4,2021,"abundance","GPEDM","controls","RM",-0.00396899901328573,-2.42519836765378,2.41726036962721,"1244.16",50,0.95,1244,NA,542,217,534,528,546,8,NA,NA
"2020-09-17",5,2021,"abundance","GPEDM","controls","RM",-8.13790288819879e-05,-2.39090141961279,2.39073866155502,"1244.16",50,0.95,1244,NA,543,217,534,528,546,9,NA,NA
"2020-09-17",6,2021,"abundance","GPEDM","controls","RM",0.437737782905693,-1.6549306194802,2.53040618529159,"1244.16",50,0.95,1244,NA,544,217,534,528,546,10,NA,NA
"2020-09-17",7,2021,"abundance","GPEDM","controls","RM",0.369416994395551,-0.841035344039168,1.57986933283027,"1244.16",50,0.95,1244,NA,545,217,534,528,546,11,NA,NA
"2020-09-17",8,2021,"abundance","GPEDM","controls","RM",0.943482878326167,-0.0446529470895176,1.93161870374185,"1244.16",50,0.95,1244,NA,546,217,534,528,546,12,NA,NA
