"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH","all","PL",0.338481162074674,0,2,0.95,2318,"2318.13",,552,2022-03-31,1,2022,88,217,553,552,565,-1,,
"abundance","nbGARCH","all","PL",0.452636599326832,0,3,0.95,2318,"2318.13",,553,2022-03-31,3,2022,88,217,553,552,565,0,,
"abundance","nbGARCH","all","PL",0.491114668384148,0,3,0.95,2318,"2318.13",,554,2022-03-31,4,2022,88,217,553,552,565,1,,
"abundance","nbGARCH","all","PL",0.504082192561429,0,3,0.95,2318,"2318.13",,555,2022-03-31,4,2022,88,217,553,552,565,2,,
"abundance","nbGARCH","all","PL",0.508452150150582,0,3,0.95,2318,"2318.13",,556,2022-03-31,5,2022,88,217,553,552,565,3,,
"abundance","nbGARCH","all","PL",0.509924765991093,0,3,0.95,2318,"2318.13",,557,2022-03-31,6,2022,88,217,553,552,565,4,,
"abundance","nbGARCH","all","PL",0.510421014066035,0,3,0.95,2318,"2318.13",,558,2022-03-31,7,2022,88,217,553,552,565,5,,
"abundance","nbGARCH","all","PL",0.510588241532803,0,3,0.95,2318,"2318.13",,559,2022-03-31,8,2022,88,217,553,552,565,6,,
"abundance","nbGARCH","all","PL",0.510644594409093,0,3,0.95,2318,"2318.13",,560,2022-03-31,9,2022,88,217,553,552,565,7,,
"abundance","nbGARCH","all","PL",0.510663584726848,0,3,0.95,2318,"2318.13",,561,2022-03-31,10,2022,88,217,553,552,565,8,,
"abundance","nbGARCH","all","PL",0.510669984146252,0,3,0.95,2318,"2318.13",,562,2022-03-31,11,2022,88,217,553,552,565,9,,
"abundance","nbGARCH","all","PL",0.510672140303807,0,3,0.95,2318,"2318.13",,563,2022-03-31,12,2022,88,217,553,552,565,10,,
"abundance","nbGARCH","all","PL",0.510672866893143,0,3,0.95,2318,"2318.13",,564,2022-03-31,1,2023,88,217,553,552,565,11,,
"abundance","nbGARCH","all","PL",0.510819673077316,0,3,0.95,2318,"2318.13",,565,2022-03-31,2,2023,88,217,553,552,565,12,,
