"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-09-01",8,2022,559,"abundance","nbsGARCH",110,0.95,"dm_controls","DM",12.6872930163979,7,20,217,559,2841
"2022-09-01",9,2022,560,"abundance","nbsGARCH",110,0.95,"dm_controls","DM",12.8641260216745,5,22,217,559,2841
"2022-09-01",10,2022,561,"abundance","nbsGARCH",110,0.95,"dm_controls","DM",13.5246542327951,4,24,217,559,2841
"2022-09-01",11,2022,562,"abundance","nbsGARCH",110,0.95,"dm_controls","DM",14.63499175306,4,28,217,559,2841
"2022-09-01",12,2022,563,"abundance","nbsGARCH",110,0.95,"dm_controls","DM",15.952405423626,4,29,217,559,2841
"2022-09-01",1,2023,564,"abundance","nbsGARCH",110,0.95,"dm_controls","DM",17.1766534682293,4,32,217,559,2841
"2022-09-01",2,2023,565,"abundance","nbsGARCH",110,0.95,"dm_controls","DM",17.9672220503208,5,33,217,559,2841
"2022-09-01",3,2023,566,"abundance","nbsGARCH",110,0.95,"dm_controls","DM",18.1026660685966,5,34,217,559,2841
"2022-09-01",4,2023,567,"abundance","nbsGARCH",110,0.95,"dm_controls","DM",17.4920040609358,5,33,217,559,2841
"2022-09-01",5,2023,568,"abundance","nbsGARCH",110,0.95,"dm_controls","DM",16.4021738237808,4,32,217,559,2841
"2022-09-01",6,2023,569,"abundance","nbsGARCH",110,0.95,"dm_controls","DM",15.170428164271,4,30,217,559,2841
"2022-09-01",7,2023,570,"abundance","nbsGARCH",110,0.95,"dm_controls","DM",14.130139765847,3,27,217,559,2841
"2022-09-01",8,2023,571,"abundance","nbsGARCH",110,0.95,"dm_controls","DM",13.5004955633146,3,26,217,559,2841
