"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","OL",0.95,0.260057452200293,0,2,2623,"2623.06",,555,2022-06-23,4,2022,100,217,556,555,568,-1,,
"abundance","pevGARCH","controls","OL",0.95,0.28993821356474,0,2,2623,"2623.06",,556,2022-06-23,5,2022,100,217,556,555,568,0,,
"abundance","pevGARCH","controls","OL",0.95,0.251317033235052,0,2,2623,"2623.06",,557,2022-06-23,6,2022,100,217,556,555,568,1,,
"abundance","pevGARCH","controls","OL",0.95,0.235325075471925,0,2,2623,"2623.06",,558,2022-06-23,7,2022,100,217,556,555,568,2,,
"abundance","pevGARCH","controls","OL",0.95,0.244560244053693,0,2,2623,"2623.06",,559,2022-06-23,8,2022,100,217,556,555,568,3,,
"abundance","pevGARCH","controls","OL",0.95,0.281464943491911,0,1,2623,"2623.06",,560,2022-06-23,9,2022,100,217,556,555,568,4,,
"abundance","pevGARCH","controls","OL",0.95,0.35297682254344,0,2,2623,"2623.06",,561,2022-06-23,10,2022,100,217,556,555,568,5,,
"abundance","pevGARCH","controls","OL",0.95,0.423815444563457,0,2,2623,"2623.06",,562,2022-06-23,11,2022,100,217,556,555,568,6,,
"abundance","pevGARCH","controls","OL",0.95,0.532508417389513,0,2,2623,"2623.06",,563,2022-06-23,12,2022,100,217,556,555,568,7,,
"abundance","pevGARCH","controls","OL",0.95,0.539681298339085,0,2,2623,"2623.06",,564,2022-06-23,1,2023,100,217,556,555,568,8,,
"abundance","pevGARCH","controls","OL",0.95,0.502676982784212,0,2,2623,"2623.06",,565,2022-06-23,2,2023,100,217,556,555,568,9,,
"abundance","pevGARCH","controls","OL",0.95,0.506250246327835,0,2,2623,"2623.06",,566,2022-06-23,3,2023,100,217,556,555,568,10,,
"abundance","pevGARCH","controls","OL",0.95,0.415619945660354,0,2,2623,"2623.06",,567,2022-06-23,4,2023,100,217,556,555,568,11,,
"abundance","pevGARCH","controls","OL",0.95,0.390694775007773,0,2,2623,"2623.06",,568,2022-06-23,5,2023,100,217,556,555,568,12,,
