"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-06-16",4,2022,"abundance","nbGARCH",99,0.95,"exclosures","NA",0.0809813625257056,0,1,"2594.4",2594,NA,555,217,556,555,568,-1,NA,NA
"2022-06-16",5,2022,"abundance","nbGARCH",99,0.95,"exclosures","NA",0.0872392185594476,0,1,"2594.4",2594,NA,556,217,556,555,568,0,NA,NA
"2022-06-16",6,2022,"abundance","nbGARCH",99,0.95,"exclosures","NA",0.0877219153667332,0,1,"2594.4",2594,NA,557,217,556,555,568,1,NA,NA
"2022-06-16",7,2022,"abundance","nbGARCH",99,0.95,"exclosures","NA",0.0877591428608212,0,1,"2594.4",2594,NA,558,217,556,555,568,2,NA,NA
"2022-06-16",8,2022,"abundance","nbGARCH",99,0.95,"exclosures","NA",0.087762013962691,0,1,"2594.4",2594,NA,559,217,556,555,568,3,NA,NA
"2022-06-16",9,2022,"abundance","nbGARCH",99,0.95,"exclosures","NA",0.0877622353909511,0,1,"2594.4",2594,NA,560,217,556,555,568,4,NA,NA
"2022-06-16",10,2022,"abundance","nbGARCH",99,0.95,"exclosures","NA",0.0877622524681826,0,1,"2594.4",2594,NA,561,217,556,555,568,5,NA,NA
"2022-06-16",11,2022,"abundance","nbGARCH",99,0.95,"exclosures","NA",0.0877622537852314,0,1,"2594.4",2594,NA,562,217,556,555,568,6,NA,NA
"2022-06-16",12,2022,"abundance","nbGARCH",99,0.95,"exclosures","NA",0.0877622538868063,0,1,"2594.4",2594,NA,563,217,556,555,568,7,NA,NA
"2022-06-16",1,2023,"abundance","nbGARCH",99,0.95,"exclosures","NA",0.0877622538946401,0,1,"2594.4",2594,NA,564,217,556,555,568,8,NA,NA
"2022-06-16",2,2023,"abundance","nbGARCH",99,0.95,"exclosures","NA",0.0877622538952442,0,1,"2594.4",2594,NA,565,217,556,555,568,9,NA,NA
"2022-06-16",3,2023,"abundance","nbGARCH",99,0.95,"exclosures","NA",0.0877622538952909,0,1,"2594.4",2594,NA,566,217,556,555,568,10,NA,NA
"2022-06-16",4,2023,"abundance","nbGARCH",99,0.95,"exclosures","NA",0.0877622538952944,0,1,"2594.4",2594,NA,567,217,556,555,568,11,NA,NA
"2022-06-16",5,2023,"abundance","nbGARCH",99,0.95,"exclosures","NA",0.0880296378434972,0,1,"2594.4",2594,NA,568,217,556,555,568,12,NA,NA
