"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH","all","RF",0.0180770161572816,0,0,0.95,583,"583.16",,528,2020-02-20,2,2020,25,217,527,528,539,1,,
"abundance","nbsGARCH","all","RF",0.0213792445333844,0,0,0.95,583,"583.16",,529,2020-02-20,3,2020,25,217,527,528,539,2,,
"abundance","nbsGARCH","all","RF",0.0248482455976988,0,0,0.95,583,"583.16",,530,2020-02-20,4,2020,25,217,527,528,539,3,,
"abundance","nbsGARCH","all","RF",0.0461438034145569,0,1,0.95,583,"583.16",,531,2020-02-20,5,2020,25,217,527,528,539,4,,
"abundance","nbsGARCH","all","RF",0.038858220505864,0,1,0.95,583,"583.16",,532,2020-02-20,6,2020,25,217,527,528,539,5,,
"abundance","nbsGARCH","all","RF",0.0204359649908336,0,0,0.95,583,"583.16",,533,2020-02-20,7,2020,25,217,527,528,539,6,,
"abundance","nbsGARCH","all","RF",0.0131193295018533,0,0,0.95,583,"583.16",,534,2020-02-20,8,2020,25,217,527,528,539,7,,
"abundance","nbsGARCH","all","RF",0.00866018261007269,0,0,0.95,583,"583.16",,535,2020-02-20,9,2020,25,217,527,528,539,8,,
"abundance","nbsGARCH","all","RF",0.00920045947855238,0,0,0.95,583,"583.16",,536,2020-02-20,10,2020,25,217,527,528,539,9,,
"abundance","nbsGARCH","all","RF",0.00886578262432417,0,0,0.95,583,"583.16",,537,2020-02-20,11,2020,25,217,527,528,539,10,,
"abundance","nbsGARCH","all","RF",0.011211013820845,0,0,0.95,583,"583.16",,538,2020-02-20,12,2020,25,217,527,528,539,11,,
"abundance","nbsGARCH","all","RF",0.0163464656551019,0,0,0.95,583,"583.16",,539,2020-02-20,1,2021,25,217,527,528,539,12,,
