"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","NaiveArima","controls","PM",0,-1.2986742770331,1.2986742770331,0.95,845,"845.13",,528,2020-05-28,2,2020,35,217,531,528,543,-3,,
"abundance","NaiveArima","controls","PM",0,-1.83660277568528,1.83660277568528,0.95,845,"845.13",,529,2020-05-28,3,2020,35,217,531,528,543,-2,,
"abundance","NaiveArima","controls","PM",0,-2.24936983030411,2.24936983030411,0.95,845,"845.13",,530,2020-05-28,4,2020,35,217,531,528,543,-1,,
"abundance","NaiveArima","controls","PM",0,-2.5973485540662,2.5973485540662,0.95,845,"845.13",,531,2020-05-28,5,2020,35,217,531,528,543,0,,
"abundance","NaiveArima","controls","PM",0,-2.90392396407641,2.90392396407641,0.95,845,"845.13",,532,2020-05-28,6,2020,35,217,531,528,543,1,,
"abundance","NaiveArima","controls","PM",0,-3.18108932080894,3.18108932080894,0.95,845,"845.13",,533,2020-05-28,7,2020,35,217,531,528,543,2,,
"abundance","NaiveArima","controls","PM",0,-3.43596917110618,3.43596917110618,0.95,845,"845.13",,534,2020-05-28,8,2020,35,217,531,528,543,3,,
"abundance","NaiveArima","controls","PM",0,-3.67320555137057,3.67320555137057,0.95,845,"845.13",,535,2020-05-28,9,2020,35,217,531,528,543,4,,
"abundance","NaiveArima","controls","PM",0,-3.8960228310993,3.8960228310993,0.95,845,"845.13",,536,2020-05-28,10,2020,35,217,531,528,543,5,,
"abundance","NaiveArima","controls","PM",0,-4.10676865409709,4.10676865409709,0.95,845,"845.13",,537,2020-05-28,11,2020,35,217,531,528,543,6,,
"abundance","NaiveArima","controls","PM",0,-4.30721530180486,4.30721530180486,0.95,845,"845.13",,538,2020-05-28,12,2020,35,217,531,528,543,7,,
"abundance","NaiveArima","controls","PM",0,-4.49873966060822,4.49873966060822,0.95,845,"845.13",,539,2020-05-28,1,2021,35,217,531,528,543,8,,
"abundance","NaiveArima","controls","PM",0,-4.68243669596897,4.68243669596897,0.95,845,"845.13",,540,2020-05-28,2,2021,35,217,531,528,543,9,,
"abundance","NaiveArima","controls","PM",0,-4.85919420167421,4.85919420167421,0.95,845,"845.13",,541,2020-05-28,3,2021,35,217,531,528,543,10,,
"abundance","NaiveArima","controls","PM",0,-5.02974384709715,5.02974384709715,0.95,845,"845.13",,542,2020-05-28,4,2021,35,217,531,528,543,11,,
"abundance","NaiveArima","controls","PM",0,-5.1946971081324,5.1946971081324,0.95,845,"845.13",,543,2020-05-28,5,2021,35,217,531,528,543,12,,
