"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH",0.95,"all","PF",2.76105487764812,0,9,2790,"2790.11",,559,2022-08-18,8,2022,108,217,558,559,570,1,,
"abundance","nbGARCH",0.95,"all","PF",3.44780926396332,0,14,2790,"2790.11",,560,2022-08-18,9,2022,108,217,558,559,570,2,,
"abundance","nbGARCH",0.95,"all","PF",4.06530311669177,0,18,2790,"2790.11",,561,2022-08-18,10,2022,108,217,558,559,570,3,,
"abundance","nbGARCH",0.95,"all","PF",4.61918853144324,0,24,2790,"2790.11",,562,2022-08-18,11,2022,108,217,558,559,570,4,,
"abundance","nbGARCH",0.95,"all","PF",5.11495069495487,0,24,2790,"2790.11",,563,2022-08-18,12,2022,108,217,558,559,570,5,,
"abundance","nbGARCH",0.95,"all","PF",5.55795720180049,0,27,2790,"2790.11",,564,2022-08-18,1,2023,108,217,558,559,570,6,,
"abundance","nbGARCH",0.95,"all","PF",5.95328596529772,0,33,2790,"2790.11",,565,2022-08-18,2,2023,108,217,558,559,570,7,,
"abundance","nbGARCH",0.95,"all","PF",6.30567073477177,0,30,2790,"2790.11",,566,2022-08-18,3,2023,108,217,558,559,570,8,,
"abundance","nbGARCH",0.95,"all","PF",6.61947889464186,0,32,2790,"2790.11",,567,2022-08-18,4,2023,108,217,558,559,570,9,,
"abundance","nbGARCH",0.95,"all","PF",6.89870913089586,0,36,2790,"2790.11",,568,2022-08-18,5,2023,108,217,558,559,570,10,,
"abundance","nbGARCH",0.95,"all","PF",7.14700126754265,0,33,2790,"2790.11",,569,2022-08-18,6,2023,108,217,558,559,570,11,,
"abundance","nbGARCH",0.95,"all","PF",7.3676533973296,0,35,2790,"2790.11",,570,2022-08-18,7,2023,108,217,558,559,570,12,,
